"","CAND_ID","CAND_ELECTION_YR","CMTE_ID","LINKAGE_ID"
"82","H0CA03078",2020,"C00519900",222879
"83","H0CA03078",2020,"C00461061",222602
"84","H0CA03128",2020,"C00706374",227725
"85","H0CA03136",2020,"C00715227",228945
"86","H0CA03144",2020,"C00719369",229507
"87","H0CA04167",2020,"C00691790",224278
"88","H0CA04175",2020,"C00704650",227529
"89","H0CA04183",2020,"C00676320",227990
"90","H0CA04191",2020,"C00727107",230600
"91","H0CA04217",2020,"C00728303",230795
"92","H0CA05107",2020,"C00714592",228946
"93","H0CA05115",2020,"C00720813",229776
"94","H0CA06154",2020,"C00712174",228570
"95","H0CA06162",2020,"C00718098",229386
"96","H0CA06170",2020,"C00721548",229884
"97","H0CA06188",2020,"C00738526",232228
"98","H0CA07129",2020,"C00707836",227966
"99","H0CA07137",2020,"C00710624",228310
"100","H0CA07145",2020,"C00713966",228814
"101","H0CA07152",2020,"C00728261",230715
"102","H0CA08069",2020,"C00698894",226410
"103","H0CA08069",2020,"C00465914",222662
"104","H0CA08101",2020,"C00701284",226954
"105","H0CA08119",2020,"C00701904",227140
"106","H0CA08127",2020,"C00719880",229579
"107","H0CA08135",2020,"C00720078",229627
"108","H0CA08143",2020,"C00734350",231596
"109","H0CA08150",2020,"C00724294",231089
"110","H0CA08168",2020,"C00731604",231196
"111","H0CA08176",2020,"C00731646",231197
"112","H0CA08184",2020,"C00732131",231274
"113","H0CA08226",2020,"C00761825",234172
"114","H0CA09109",2020,"C00723957",230193
"115","H0CA09117",2020,"C00728410",230796
"116","H0CA09125",2020,"C00728618",230776
"117","H0CA10073",2020,"C00554709",222934
"118","H0CA10149",2020,"C00462697",222549
"119","H0CA10248",2020,"C00703785",227426
"120","H0CA10263",2020,"C00703363",227376
"121","H0CA10271",2020,"C00706333",227726
"122","H0CA10289",2020,"C00722298",230001
"123","H0CA11378",2020,"C00723593",230176
"124","H0CA12111",2020,"C00696245",226152
"125","H0CA12129",2020,"C00700575",226955
"126","H0CA12137",2020,"C00709683",228186
"127","H0CA13051",2020,"C00726133",230488
"128","H0CA13127",2020,"C00708214",228011
"129","H0CA14109",2020,"C00732214",231308
"130","H0CA14117",2020,"C00729038",230856
"131","H0CA15213",2020,"C00702076",227267
"132","H0CA15221",2020,"C00706622",227761
"133","H0CA15239",2020,"C00706713",227810
"134","H0CA15247",2020,"C00714568",228855
"135","H0CA15254",2020,"C00718577",229388
"136","H0CA15262",2020,"C00723031",230109
"137","H0CA15288",2020,"C00708578",234104
"138","H0CA16112",2020,"C00706168",227703
"139","H0CA16120",2020,"C00710699",228311
"140","H0CA16138",2020,"C00711911",228521
"141","H0CA17193",2020,"C00721878",229930
"142","H0CA18068",2020,"C00695866",225728
"143","H0CA18068",2020,"C00695858",225727
"144","H0CA18084",2020,"C00736546",231887
"145","H0CA19173",2020,"C00496018",223234
"146","H0CA19173",2020,"C00473272",222571
"147","H0CA19207",2020,"C00708404",228012
"148","H0CA19223",2020,"C00729830",231002
"149","H0CA20122",2020,"C00722363",229970
"150","H0CA20130",2020,"C00721613",230286
"151","H0CA21104",2020,"C00729863",231003
"152","H0CA22094",2020,"C00707547",227924
"153","H0CA22102",2020,"C00708479",228040
"154","H0CA22110",2020,"C00720151",229644
"155","H0CA22128",2020,"C00730069",231004
"156","H0CA23167",2020,"C00709550",228170
"157","H0CA24140",2020,"C00695213",225729
"158","H0CA24157",2020,"C00715060",228910
"159","H0CA25097",2020,"C00700955",226866
"160","H0CA25105",2020,"C00701102",226915
"161","H0CA25105",2020,"C00702456",232873
"162","H0CA25113",2020,"C00701946",227141
"163","H0CA25121",2020,"C00704957",227551
"164","H0CA25139",2020,"C00719047",229482
"165","H0CA25147",2020,"C00724963",230341
"166","H0CA25154",2020,"C00725101",230365
"167","H0CA25170",2020,"C00727008",230743
"168","H0CA25188",2020,"C00728915",230857
"169","H0CA25196",2020,"C00728774",231644
"170","H0CA25204",2020,"C00729327",230915
"171","H0CA25212",2020,"C00729590",230943
"172","H0CA25220",2020,"C00729798",230964
"173","H0CA25238",2020,"C00730184",231017
"174","H0CA26129",2020,"C00719740",229606
"175","H0CA26137",2020,"C00718817",229453
"176","H0CA26145",2020,"C00708073",229483
"177","H0CA27085",2020,"C00343871",222309
"178","H0CA27085",2020,"C00648626",225554
"179","H0CA27127",2020,"C00651547",228897
"180","H0CA28141",2020,"C00699926",226596
"181","H0CA28174",2020,"C00709501",228262
"182","H0CA28182",2020,"C00711432",228443
"183","H0CA28190",2020,"C00723312",230149
"184","H0CA28216",2020,"C00734632",234121
"185","H0CA29131",2020,"C00730457",231028
"186","H0CA30147",2020,"C00706523",227747
"187","H0CA30154",2020,"C00712117",228547
"188","H0CA30162",2020,"C00716548",229125
"189","H0CA30170",2020,"C00725499",230436
"190","H0CA30188",2020,"C00726562",230555
"191","H0CA30196",2020,"C00730994",231119
"192","H0CA31129",2020,"C00730358",231029
"193","H0CA31137",2020,"C00737130",232152
"194","H0CA32101",2020,"C00458125",222437
"195","H0CA32333",2020,"C00685743",224852
"196","H0CA32341",2020,"C00713362",228738
"197","H0CA32358",2020,"C00734780",232229
"198","H0CA33117",2020,"C00476523",222683
"199","H0CA33208",2020,"C00718643",229401
"200","H0CA33216",2020,"C00721787",229918
"201","H0CA34115",2020,"C00706671",227811
"202","H0CA34123",2020,"C00712240",228586
"203","H0CA34131",2020,"C00713115",228703
"204","H0CA34149",2020,"C00726885",230556
"205","H0CA34156",2020,"C00728998",230858
"206","H0CA35146",2020,"C00730812",231090
"207","H0CA36169",2020,"C00712893",228651
"208","H0CA36177",2020,"C00718387",229351
"209","H0CA36185",2020,"C00729525",230916
"210","H0CA36193",2020,"C00714048",231091
"211","H0CA37167",2020,"C00719864",229580
"212","H0CA37175",2020,"C00726836",230543
"213","H0CA38157",2020,"C00731927",231219
"214","H0CA39114",2020,"C00703793",227427
"215","H0CA40104",2020,"C00698704",226345
"216","H0CA40112",2020,"C00710301",228283
"217","H0CA40120",2020,"C00711382",228468
"218","H0CA40138",2020,"C00736579",231888
"219","H0CA41136",2020,"C00702266",227233
"220","H0CA42217",2020,"C00697524",226042
"221","H0CA42225",2020,"C00708446",228027
"222","H0CA42233",2020,"C00708792",228057
"223","H0CA43108",2020,"C00705236",227646
"224","H0CA43116",2020,"C00723452",230150
"225","H0CA43124",2020,"C00736553",231889
"226","H0CA44148",2020,"C00703322",227325
"227","H0CA44163",2020,"C00719435",229525
"228","H0CA44189",2020,"C00723684",230194
"229","H0CA45087",2020,"C00698670",226346
"230","H0CA45095",2020,"C00700807",226827
"231","H0CA45103",2020,"C00702209",227198
"232","H0CA45111",2020,"C00705160",227647
"233","H0CA45129",2020,"C00706051",227685
"234","H0CA45145",2020,"C00716373",229081
"235","H0CA45152",2020,"C00724161",230342
"236","H0CA45160",2020,"C00727636",230659
"237","H0CA46077",2020,"C00708669",228571
"238","H0CA46085",2020,"C00717082",229271
"239","H0CA47133",2020,"C00710798",228341
"240","H0CA47141",2020,"C00712646",228634
"241","H0CA47141",2020,"C00758383",233912
"242","H0CA47158",2020,"C00715714",228997
"243","H0CA47174",2020,"C00715359",234105
"244","H0CA48024",2020,"C00721332",222328
"245","H0CA48156",2020,"C00695791",225730
"246","H0CA48172",2020,"C00700187",226681
"247","H0CA48180",2020,"C00700450",226711
"248","H0CA48198",2020,"C00704981",227552
"249","H0CA48198",2020,"C00702480",232874
"250","H0CA48206",2020,"C00714170",228843
"251","H0CA48214",2020,"C00723635",230177
"252","H0CA48222",2020,"C00723833",230195
"253","H0CA48230",2020,"C00732974",231412
"254","H0CA49055",2020,"C00344671",222313
"255","H0CA49113",2020,"C00698191",226247
"256","H0CA49121",2020,"C00699009",226411
"257","H0CA49139",2020,"C00708511",228028
"258","H0CA50095",2020,"C00691675",225270
"259","H0CA50103",2020,"C00694075",225630
"260","H0CA50111",2020,"C00696187",225775
"261","H0CA50129",2020,"C00710863",228342
"262","H0CA50137",2020,"C00713388",228739
"263","H0CA50145",2020,"C00715029",228912
"264","H0CA50152",2020,"C00717207",229195
"265","H0CA50186",2020,"C00730283",231030
"266","H0CA50194",2020,"C00729129",230859
"267","H0CA50202",2020,"C00731539",233112
"268","H0CA51051",2020,"C00726620",230544
"269","H0CA52059",2020,"C00712182",228572
"270","H0CA52067",2020,"C00717116",229196
"271","H0CA52075",2020,"C00720821",229780
"272","H0CA52083",2020,"C00724849",230336
"273","H0CA52091",2020,"C00726323",230557
"274","H0CA53073",2020,"C00701185",226916
"275","H0CA53081",2020,"C00708115",228236
"276","H0CA53099",2020,"C00714154",229367
"277","H0CA53107",2020,"C00719112",229454
"278","H0CA53123",2020,"C00719898",229628
"279","H0CA53131",2020,"C00722009",229934
"280","H0CA53149",2020,"C00723429",230151
"281","H0CA53156",2020,"C00723965",230221
"282","H0CA53164",2020,"C00725622",230456
"283","H0CA53172",2020,"C00727677",230690
"284","H0CA53172",2020,"C00338491",230660
"285","H0CA53180",2020,"C00727867",230661
"286","H0CA53206",2020,"C00729889",230980
"287","H0CA53214",2020,"C00730267",231031
"288","H0CA53222",2020,"C00730226",231151
"289","H0CA53230",2020,"C00727461",231198
"290","H0CA53248",2020,"C00731844",231220
"291","H0CA53255",2020,"C00735027",231676
"292","H0CO01136",2020,"C00697540",226087
"293","H0CO01144",2020,"C00698324",226275
"294","H0CO01151",2020,"C00726059",230489
"295","H0CO01169",2020,"C00733303",231442
"296","H0CO02191",2020,"C00707893",227967
"297","H0CO02209",2020,"C00721423",230343
"298","H0CO02217",2020,"C00725572",230437
"299","H0CO02225",2020,"C00735373",231722
"300","H0CO02233",2020,"C00748848",233396
"301","H0CO03132",2020,"C00712034",228548
"302","H0CO03140",2020,"C00714659",228870
"303","H0CO03157",2020,"C00723338",230129
"304","H0CO03165",2020,"C00728238",231032
"305","H0CO03173",2020,"C00719823",232823
"306","H0CO04197",2020,"C00697334",226061
"307","H0CO04205",2020,"C00731893",231275
"308","H0CO04213",2020,"C00742304",232579
"309","H0CO05129",2020,"C00700997",227044
"310","H0CO05137",2020,"C00729814",230981
"311","H0CO05145",2020,"C00733428",231490
"312","H0CO05152",2020,"C00755009",233796
"313","H0CO06101",2020,"C00710855",228371
"314","H0CO06119",2020,"C00702506",233684
"315","H0CO06119",2020,"C00717868",229285
"316","H0CO06127",2020,"C00719146",229455
"317","H0CO06135",2020,"C00733238",231457
"318","H0CO07091",2020,"C00740399",232398
"319","H0CT01126",2020,"C00746404",233083
"320","H0CT01134",2020,"C00746248",233411
"321","H0CT02199",2020,"C00716456",229123
"322","H0CT02207",2020,"C00713826",228795
"323","H0CT03072",2020,"C00238865",222370
"324","H0CT03155",2020,"C00734251",231597
"325","H0CT03163",2020,"C00748400",233383
"326","H0CT04195",2020,"C00715508",228964
"327","H0CT04203",2020,"C00730424",231060
"328","H0CT04211",2020,"C00744722",232910
"329","H0CT04211",2020,"C00733147",231425
"330","H0CT04211",2020,"C00733279",231458
"331","H0CT04229",2020,"C00736785",231928
"332","H0CT05192",2020,"C00696963",225955
"333","H0CT05200",2020,"C00710681",228312
"334","H0CT05226",2020,"C00716910",229144
"335","H0CT05234",2020,"C00733410",231446
"336","H0DC00058",2020,"C00744045",232828
"337","H0DC00058",2020,"C00244335",222350
"338","H0DC00249",2020,"C00761817",234283
"339","H0DC01015",2020,"C00719930",229607
"340","H0DC01023",2020,"C00742684",232642
"341","H0DE01066",2020,"C00743401",232736
"342","H0DE01074",2020,"C00745885",233025
"343","H0DE01082",2020,"C00755645",233820
"344","H0DE04011",2020,"C00733964",233614
"345","H0FL01120",2020,"C00697458",226015
"346","H0FL01120",2020,"C00719351",229526
"347","H0FL01138",2020,"C00735977",231830
"348","H0FL01146",2020,"C00740340",232415
"349","H0FL01153",2020,"C00746636",233138
"350","H0FL02086",2020,"C00460261",222604
"351","H0FL02193",2020,"C00718379",229352
"352","H0FL02219",2020,"C00744896",232923
"353","H0FL03159",2020,"C00703520",227377
"354","H0FL03167",2020,"C00730036",230982
"355","H0FL03175",2020,"C00730895",231116
"356","H0FL03183",2020,"C00732719",231384
"357","H0FL03191",2020,"C00732966",231385
"358","H0FL03209",2020,"C00733873",231598
"359","H0FL03217",2020,"C00734962",232860
"360","H0FL03225",2020,"C00735266",231693
"361","H0FL03233",2020,"C00737379",232039
"362","H0FL03241",2020,"C00737437",232040
"363","H0FL03258",2020,"C00740050",232399
"364","H0FL03266",2020,"C00743500",232740
"365","H0FL03274",2020,"C00749945",233496
"366","H0FL03282",2020,"C00696179",233807
"367","H0FL04124",2020,"C00635136",225049
"368","H0FL04132",2020,"C00698829",226378
"369","H0FL04140",2020,"C00716399",229106
"370","H0FL04157",2020,"C00726968",230601
"371","H0FL04165",2020,"C00732495",231336
"372","H0FL05147",2020,"C00723999",230269
"373","H0FL05147",2020,"C00724005",230270
"374","H0FL05147",2020,"C00698613",226386
"375","H0FL05147",2020,"C00696971",234302
"376","H0FL05154",2020,"C00699595",226520
"377","H0FL05162",2020,"C00731299",231152
"378","H0FL05170",2020,"C00739839",232400
"379","H0FL05188",2020,"C00740738",232450
"380","H0FL06095",2020,"C00701839",227093
"381","H0FL06103",2020,"C00709535",228171
"382","H0FL06111",2020,"C00732818",231386
"383","H0FL06137",2020,"C00741207",232468
"384","H0FL06145",2020,"C00745422",232985
"385","H0FL07093",2020,"C00698241",226248
"386","H0FL07101",2020,"C00701565",227045
"387","H0FL07119",2020,"C00705244",227630
"388","H0FL07127",2020,"C00711465",228469
"389","H0FL07135",2020,"C00723346",230153
"390","H0FL07143",2020,"C00702514",233859
"391","H0FL07143",2020,"C00726000",230472
"392","H0FL07150",2020,"C00726596",230529
"393","H0FL07168",2020,"C00735019",231771
"394","H0FL07176",2020,"C00738070",232201
"395","H0FL07184",2020,"C00738500",232202
"396","H0FL07192",2020,"C00740860",232439
"397","H0FL07192",2020,"C00740852",232452
"398","H0FL07200",2020,"C00742825",232652
"399","H0FL08208",2020,"C00481911",222674
"400","H0FL08224",2020,"C00707257",227871
"401","H0FL08232",2020,"C00733642",231459
"402","H0FL08240",2020,"C00737395",232095
"403","H0FL08257",2020,"C00743039",232663
"404","H0FL08265",2020,"C00745000",232932
"405","H0FL09073",2020,"C00757435",233881
"406","H0FL09073",2020,"C00698217",226559
"407","H0FL09081",2020,"C00699694",227508
"408","H0FL09107",2020,"C00763342",234512
"409","H0FL09107",2020,"C00709188",228337
"410","H0FL09115",2020,"C00711358",228470
"411","H0FL09131",2020,"C00736066",231815
"412","H0FL10089",2020,"C00703215",227302
"413","H0FL10097",2020,"C00611756",229423
"414","H0FL10105",2020,"C00737874",232130
"415","H0FL10113",2020,"C00741900",232542
"416","H0FL11194",2020,"C00705020",227580
"417","H0FL11210",2020,"C00735522",231748
"418","H0FL11228",2020,"C00750992",233540
"419","H0FL12176",2020,"C00703553",227378
"420","H0FL12184",2020,"C00711846",228502
"421","H0FL13125",2020,"C00742981",232668
"422","H0FL13125",2020,"C00742973",232667
"423","H0FL13125",2020,"C00703579",227402
"424","H0FL13133",2020,"C00708263",228014
"425","H0FL13141",2020,"C00712489",228609
"426","H0FL13158",2020,"C00718239",229345
"427","H0FL13158",2020,"C00702522",233865
"428","H0FL13166",2020,"C00724062",230222
"429","H0FL13174",2020,"C00734459",231599
"430","H0FL14081",2020,"C00697995",226153
"431","H0FL14099",2020,"C00706796",227791
"432","H0FL14107",2020,"C00708230",228015
"433","H0FL14131",2020,"C00751693",233603
"434","H0FL15062",2020,"C00699348",233825
"435","H0FL15070",2020,"C00708222",228854
"436","H0FL15088",2020,"C00713909",228822
"437","H0FL15096",2020,"C00732933",234056
"438","H0FL15104",2020,"C00742247",232584
"439","H0FL16094",2020,"C00713222",228720
"440","H0FL16102",2020,"C00724088",230223
"441","H0FL17068",2020,"C00460055",222451
"442","H0FL17175",2020,"C00725242",230404
"443","H0FL18181",2020,"C00721803",229931
"444","H0FL18199",2020,"C00721290",229851
"445","H0FL18207",2020,"C00743286",232743
"446","H0FL18215",2020,"C00744797",234004
"447","H0FL19080",2020,"C00469163",222582
"448","H0FL19106",2020,"C00718155",229354
"449","H0FL19114",2020,"C00725531",230438
"450","H0FL19122",2020,"C00726026",230490
"451","H0FL19130",2020,"C00726844",230545
"452","H0FL19148",2020,"C00726869",230602
"453","H0FL19155",2020,"C00727057",230603
"454","H0FL19163",2020,"C00731406",231199
"455","H0FL19171",2020,"C00729913",230983
"456","H0FL19189",2020,"C00729996",230984
"457","H0FL19197",2020,"C00731711",231200
"458","H0FL19213",2020,"C00741561",232501
"459","H0FL19221",2020,"C00742528",232607
"460","H0FL19247",2020,"C00744672",232875
"461","H0FL20112",2020,"C00552711",225863
"462","H0FL20120",2020,"C00700195",226653
"463","H0FL20138",2020,"C00724880",230366
"464","H0FL20146",2020,"C00726547",230558
"465","H0FL20153",2020,"C00744433",232871
"466","H0FL21037",2020,"C00706069",227686
"467","H0FL21045",2020,"C00707349",228200
"468","H0FL21052",2020,"C00707984",227974
"469","H0FL21060",2020,"C00712992",229421
"470","H0FL21078",2020,"C00714543",228856
"471","H0FL21086",2020,"C00721829",229919
"472","H0FL21094",2020,"C00702258",230271
"473","H0FL21102",2020,"C00728949",230860
"474","H0FL21110",2020,"C00729624",230965
"475","H0FL21136",2020,"C00734798",231645
"476","H0FL21144",2020,"C00737320",232096
"477","H0FL21151",2020,"C00738062",232154
"478","H0FL21169",2020,"C00750281",233503
"479","H0FL21177",2020,"C00744615",232872
"480","H0FL22050",2020,"C00689554",225475
"481","H0FL22076",2020,"C00715649",229025
"482","H0FL22084",2020,"C00719252",229484
"483","H0FL22092",2020,"C00727339",230628
"484","H0FL22100",2020,"C00719724",229723
"485","H0FL22118",2020,"C00721340",229852
"486","H0FL22126",2020,"C00726539",230559
"487","H0FL22134",2020,"C00727610",230662
"488","H0FL22142",2020,"C00735795",231749
"489","H0FL22159",2020,"C00742627",232621
"490","H0FL23041",2020,"C00691832",224079
"491","H0FL23058",2020,"C00692533",225017
"492","H0FL23066",2020,"C00699538",226521
"493","H0FL23082",2020,"C00711994",228549
"494","H0FL23090",2020,"C00727164",230656
"495","H0FL23108",2020,"C00728691",231033
"496","H0FL23116",2020,"C00740621",232453
"497","H0FL23124",2020,"C00738211",232181
"498","H0FL23132",2020,"C00740753",232454
"499","H0FL24189",2020,"C00732628",231361
"500","H0FL24197",2020,"C00719153",229817
"501","H0FL24205",2020,"C00736264",231890
"502","H0FL24213",2020,"C00744771",233709
"503","H0FL25087",2020,"C00716100",229044
"504","H0FL25095",2020,"C00725440",230426
"505","H0FL25103",2020,"C00731315",231169
"506","H0FL26010",2020,"C00701144",226958
"507","H0FL26028",2020,"C00716225",229057
"508","H0FL26036",2020,"C00735985",231772
"509","H0FL26036",2020,"C00702530",233860
"510","H0FL26044",2020,"C00739979",232389
"511","H0FL27026",2020,"C00715474",229346
"512","H0FL27034",2020,"C00718940",229457
"513","H0FL27042",2020,"C00725408",230405
"514","H0FL27067",2020,"C00722801",231951
"515","H0FL27075",2020,"C00743617",232767
"516","H0GA01029",2020,"C00741397",232482
"517","H0GA01052",2020,"C00700336",231062
"518","H0GA01060",2020,"C00701177",226959
"519","H0GA02258",2020,"C00737692",232097
"520","H0GA02266",2020,"C00748939",234513
"521","H0GA03074",2020,"C00741595",232517
"522","H0GA03074",2020,"C00743724",232799
"523","H0GA03074",2020,"C00741587",232516
"524","H0GA04114",2020,"C00704544",227531
"525","H0GA04122",2020,"C00709311",228109
"526","H0GA04130",2020,"C00716761",229126
"527","H0GA04148",2020,"C00720235",229699
"528","H0GA05251",2020,"C00735498",231723
"529","H0GA05277",2020,"C00741538",232836
"530","H0GA05301",2020,"C00752584",233655
"531","H0GA05319",2020,"C00755314",233808
"532","H0GA05327",2020,"C00753962",233734
"533","H0GA05335",2020,"C00754614",233772
"534","H0GA05343",2020,"C00756924",233866
"535","H0GA06150",2020,"C00689646",225503
"536","H0GA06168",2020,"C00694265",227472
"537","H0GA06184",2020,"C00707612",227942
"538","H0GA06192",2020,"C00708289",228017
"539","H0GA06200",2020,"C00734061",231524
"540","H0GA06218",2020,"C00735993",231799
"541","H0GA06226",2020,"C00742544",232609
"542","H0GA07125",2020,"C00569079",222940
"543","H0GA07125",2020,"C00544445",223114
"544","H0GA07133",2020,"C00482307",222697
"545","H0GA07190",2020,"C00694216",225669
"546","H0GA07208",2020,"C00697144",225957
"547","H0GA07216",2020,"C00698795",226347
"548","H0GA07224",2020,"C00703504",227379
"549","H0GA07232",2020,"C00704429",227509
"550","H0GA07240",2020,"C00705343",227668
"551","H0GA07257",2020,"C00705327",227631
"552","H0GA07265",2020,"C00706564",227762
"553","H0GA07273",2020,"C00706747",227814
"554","H0GA07281",2020,"C00704379",227891
"555","H0GA07299",2020,"C00708412",228018
"556","H0GA07307",2020,"C00708750",228069
"557","H0GA07315",2020,"C00710111",228250
"558","H0GA07323",2020,"C00715763",229026
"559","H0GA07331",2020,"C00735951",231773
"560","H0GA08099",2020,"C00493783",222647
"561","H0GA08099",2020,"C00544510",223119
"562","H0GA08099",2020,"C00482737",222691
"563","H0GA08107",2020,"C00729962",230985
"564","H0GA08115",2020,"C00743096",232683
"565","H0GA09030",2020,"C00501866",223105
"566","H0GA09030",2020,"C00462556",222587
"567","H0GA09154",2020,"C00731125",231153
"568","H0GA09162",2020,"C00725192",230386
"569","H0GA09170",2020,"C00730853",231120
"570","H0GA09196",2020,"C00733378",231444
"571","H0GA09204",2020,"C00738021",232155
"572","H0GA09212",2020,"C00738278",232182
"573","H0GA09220",2020,"C00738666",232309
"574","H0GA09238",2020,"C00739144",232296
"575","H0GA09246",2020,"C00740100",232390
"576","H0GA09253",2020,"C00740282",232402
"577","H0GA09253",2020,"C00740332",232417
"578","H0GA09261",2020,"C00741165",232470
"579","H0GA09279",2020,"C00742692",232637
"580","H0GA10251",2020,"C00712299",228588
"581","H0GA10269",2020,"C00721324",229854
"582","H0GA10285",2020,"C00732909",231491
"583","H0GA11028",2020,"C00697490",226044
"584","H0GA11036",2020,"C00721183",229818
"585","H0GA11044",2020,"C00726760",230560
"586","H0GA11051",2020,"C00730721",231121
"587","H0GA12059",2020,"C00722991",230196
"588","H0GA12067",2020,"C00724740",230344
"589","H0GA13107",2020,"C00693416",225631
"590","H0GA13115",2020,"C00705145",228313
"591","H0GA13123",2020,"C00714493",228857
"592","H0GA13131",2020,"C00736074",231816
"593","H0GA13149",2020,"C00741645",232518
"594","H0GA13156",2020,"C00741470",233225
"595","H0GA14030",2020,"C00732842",231387
"596","H0GA14048",2020,"C00734517",231600
"597","H0GA14063",2020,"C00735324",231677
"598","H0GA14071",2020,"C00735761",231750
"599","H0GA14089",2020,"C00736959",231952
"600","H0GA14097",2020,"C00732669",232058
"601","H0GA14105",2020,"C00737932",232131
"602","H0GA14113",2020,"C00738096",232156
"603","H0GA14121",2020,"C00738294",232203
"604","H0GU01027",2020,"C00749192",233426
"605","H0GU01035",2020,"C00750547",233529
"606","H0HI01280",2020,"C00747741",234057
"607","H0HI01280",2020,"C00753079",233675
"608","H0HI01298",2020,"C00755421",233809
"609","H0HI01306",2020,"C00748020",233763
"610","H0HI02155",2020,"C00694604",225732
"611","H0HI02163",2020,"C00720995",229856
"612","H0HI02189",2020,"C00732834",231413
"613","H0HI02197",2020,"C00735332",231953
"614","H0HI02205",2020,"C00739813",232366
"615","H0HI02213",2020,"C00742221",232582
"616","H0HI02221",2020,"C00746172",233045
"617","H0HI02239",2020,"C00747253",233210
"618","H0HI02247",2020,"C00747329",233262
"619","H0HI02254",2020,"C00747964",233315
"620","H0HI02288",2020,"C00749374",234122
"621","H0HI02312",2020,"C00751677",233773
"622","H0IA01174",2020,"C00706267",227815
"623","H0IA01174",2020,"C00702563",233492
"624","H0IA01182",2020,"C00708016",227975
"625","H0IA01190",2020,"C00709618",228172
"626","H0IA02131",2020,"C00701292",226960
"627","H0IA02149",2020,"C00705178",227618
"628","H0IA02156",2020,"C00706457",227748
"629","H0IA02164",2020,"C00711457",228444
"630","H0IA02198",2020,"C00726752",230629
