"","CAND_ID","CAND_ELECTION_YR","CMTE_ID","LINKAGE_ID"
"183","H0KY06104",2014,"C00544916",199636
"184","H0KY06104",2014,"C00559328",200859
"185","H0KY06104",2014,"C00521294",195652
"186","H0KY06104",2014,"C00467571",195651
"187","H0KY06104",2014,"C00568212",201683
"188","H0KY06104",2014,"C00548412",199998
"189","H0KY06104",2014,"C00546382",199771
"190","H0LA01087",2014,"C00394957",195656
"191","H0LA01087",2014,"C00570952",201840
"192","H0LA01087",2014,"C00568162",201671
"193","H0LA08017",2014,"C00548743",201718
"194","H0MA10082",2014,"C00479063",195682
"195","H0MA10082",2014,"C00501825",195683
"196","H0MI01088",2014,"C00561969",201101
"197","H0MI01088",2014,"C00547836",199928
"198","H0MI01088",2014,"C00549345",200108
"199","H0MI01088",2014,"C00476325",195699
"200","H0MI01088",2014,"C00531574",195703
"201","H0MI01088",2014,"C00528851",195702
"202","H0MI01088",2014,"C00495077",195700
"203","H0MI01088",2014,"C00511519",195701
"204","H0MI02094",2014,"C00544916",199632
"205","H0MI02094",2014,"C00531574",195711
"206","H0MI02094",2014,"C00459297",195710
"207","H0MI03126",2014,"C00543348",199456
"208","H0MI03126",2014,"C00476291",195715
"209","H0MI03126",2014,"C00531574",195716
"210","H0MI08042",2014,"C00343863",195724
"211","H0MI10071",2014,"C00545020",199649
"212","H0MI10071",2014,"C00347476",195728
"213","H0MI12127",2014,"C00518977",195731
"214","H0MI13398",2014,"C00477828",195734
"215","H0MN01045",2014,"C00550707",200186
"216","H0MN04049",2014,"C00354688",195740
"217","H0MN07059",2014,"C00474452",195746
"218","H0MO01066",2014,"C00346080",195752
"219","H0MO01165",2014,"C00566265",201490
"220","H0MO02213",2014,"C00481408",199533
"221","H0MO02213",2014,"C00567115",201796
"222","H0MO04086",2014,"C00464602",195757
"223","H0MO04086",2014,"C00493783",195758
"224","H0MO06073",2014,"C00359034",195761
"225","H0MO07113",2014,"C00460063",195763
"226","H0MO07147",2014,"C00468355",195765
"227","H0MS01043",2014,"C00548412",199997
"228","H0MS01043",2014,"C00536623",195774
"229","H0MS01043",2014,"C00464487",195773
"230","H0MS04120",2014,"C00477323",195779
"231","H0MS04120",2014,"C00552703",200329
"232","H0NC02059",2014,"C00525022",195785
"233","H0NC02059",2014,"C00549709",200140
"234","H0NC02059",2014,"C00493783",195784
"235","H0NC02059",2014,"C00471896",195783
"236","H0NC04147",2014,"C00554030",200428
"237","H0NC06175",2014,"C00556571",200641
"238","H0ND01026",2014,"C00565861",201441
"239","H0ND01026",2014,"C00525360",195810
"240","H0ND01026",2014,"C00504704",195809
"241","H0NE03191",2014,"C00474254",195813
"242","H0NH01217",2014,"C00527549",195815
"243","H0NH01217",2014,"C00461350",195814
"244","H0NH02181",2014,"C00567321",201580
"245","H0NH02181",2014,"C00526210",195824
"246","H0NH02181",2014,"C00512749",195823
"247","H0NH02181",2014,"C00490458",195822
"248","H0NH02181",2014,"C00462861",195821
"249","H0NJ01066",2014,"C00243428",195827
"250","H0NJ03153",2014,"C00477661",195831
"251","H0NJ03153",2014,"C00528851",195833
"252","H0NJ03153",2014,"C00527549",195832
"253","H0NJ04086",2014,"C00554311",201367
"254","H0NJ06164",2014,"C00551101",200223
"255","H0NJ06164",2014,"C00512616",195837
"256","H0NJ07196",2014,"C00552687",200330
"257","H0NJ10174",2014,"C00562876",201173
"258","H0NJ10174",2014,"C00487389",195841
"259","H0NJ11123",2014,"C00487348",195842
"260","H0NV03058",2014,"C00468421",195854
"261","H0NV03058",2014,"C00488130",195855
"262","H0NV03058",2014,"C00543975",199553
"263","H0NY01137",2014,"C00500553",195859
"264","H0NY01137",2014,"C00549816",200130
"265","H0NY02085",2014,"C00358952",195861
"266","H0NY02085",2014,"C00500736",195862
"267","H0NY02085",2014,"C00522573",195863
"268","H0NY02176",2014,"C00473777",195865
"269","H0NY04057",2014,"C00465054",195867
"270","H0NY04099",2014,"C00484774",195870
"271","H0NY13074",2014,"C00470807",195875
"272","H0NY13074",2014,"C00506824",195876
"273","H0NY13074",2014,"C00539940",195877
"274","H0NY13074",2014,"C00547836",199925
"275","H0NY13074",2014,"C00546382",199773
"276","H0NY18065",2014,"C00240986",195884
"277","H0NY19139",2014,"C00566075",201471
"278","H0NY19139",2014,"C00566216",201508
"279","H0NY19139",2014,"C00466490",195885
"280","H0NY19139",2014,"C00519744",195887
"281","H0NY19139",2014,"C00527549",195888
"282","H0NY19139",2014,"C00567677",201618
"283","H0NY19139",2014,"C00506824",195886
"284","H0NY20095",2014,"C00539940",195895
"285","H0NY20095",2014,"C00528851",195894
"286","H0NY20095",2014,"C00560052",200909
"287","H0NY20095",2014,"C00561969",201100
"288","H0NY20095",2014,"C00519744",195893
"289","H0NY20095",2014,"C00493783",195892
"290","H0NY20095",2014,"C00566216",201502
"291","H0NY20095",2014,"C00477984",195891
"292","H0NY20095",2014,"C00543975",199559
"293","H0NY20095",2014,"C00558577",200796
"294","H0NY23057",2014,"C00560797",200950
"295","H0NY23057",2014,"C00462853",195896
"296","H0NY23057",2014,"C00521294",195897
"297","H0NY23081",2014,"C00464495",195900
"298","H0NY23081",2014,"C00501825",195901
"299","H0NY28114",2014,"C00557223",200691
"300","H0NY28114",2014,"C00482265",195910
"301","H0NY29054",2014,"C00547836",199926
"302","H0NY29054",2014,"C00464032",195911
"303","H0NY29054",2014,"C00517896",195912
"304","H0NY29054",2014,"C00523985",195913
"305","H0NY29054",2014,"C00566216",201506
"306","H0NY29054",2014,"C00558577",200797
"307","H0NY29054",2014,"C00560052",200908
"308","H0OH06189",2014,"C00568212",201684
"309","H0OH06189",2014,"C00476820",195918
"310","H0OH06189",2014,"C00547836",199931
"311","H0OH07104",2014,"C00558635",200801
"312","H0OH08029",2014,"C00478354",195924
"313","H0OH08029",2014,"C00548263",199984
"314","H0OH08029",2014,"C00237198",195923
"315","H0OH08029",2014,"C00544049",199562
"316","H0OH08029",2014,"C00492355",195925
"317","H0OH08029",2014,"C00527549",195926
"318","H0OH12062",2014,"C00347492",195927
"319","H0OH12062",2014,"C00511865",195928
"320","H0OH15099",2014,"C00565721",201429
"321","H0OH16097",2014,"C00528851",195937
"322","H0OH16097",2014,"C00506824",195936
"323","H0OH16097",2014,"C00466359",195935
"324","H0OH16097",2014,"C00539940",195938
"325","H0OH18077",2014,"C00466516",195941
"326","H0OH18077",2014,"C00543975",199552
"327","H0OH18077",2014,"C00544916",199631
"328","H0OH18077",2014,"C00493783",195942
"329","H0OK05130",2014,"C00560672",200956
"330","H0OK05130",2014,"C00479683",195948
"331","H0OK05155",2014,"C00546242",199753
"332","H0OR04081",2014,"C00481341",195952
"333","H0PA03271",2014,"C00495242",195958
"334","H0PA03271",2014,"C00474189",195957
"335","H0PA03271",2014,"C00545806",199703
"336","H0PA03305",2014,"C00481168",195960
"337","H0PA04220",2014,"C00546382",199766
"338","H0PA04220",2014,"C00547836",199912
"339","H0PA04220",2014,"C00521294",195963
"340","H0PA04220",2014,"C00539940",195964
"341","H0PA04220",2014,"C00467530",195961
"342","H0PA04220",2014,"C00497115",195962
"343","H0PA06076",2014,"C00564310",201295
"344","H0PA06076",2014,"C00563635",201230
"345","H0PA06076",2014,"C00554899",200492
"346","H0PA06084",2014,"C00528638",195968
"347","H0PA06084",2014,"C00466607",195967
"348","H0PA06084",2014,"C00557082",200682
"349","H0PA06084",2014,"C00569954",201803
"350","H0PA07082",2014,"C00527549",195975
"351","H0PA07082",2014,"C00487397",195973
"352","H0PA07082",2014,"C00495242",195974
"353","H0PA07082",2014,"C00466870",195972
"354","H0PA10078",2014,"C00495242",195981
"355","H0PA10078",2014,"C00475145",195980
"356","H0PA13080",2014,"C00557389",200704
"357","H0RI01073",2014,"C00476564",195998
"358","H0RI01073",2014,"C00501825",195999
"359","H0RI02139",2014,"C00344697",196001
"360","H0SC01279",2014,"C00476226",196009
"361","H0SC01279",2014,"C00523985",196010
"362","H0SC03077",2014,"C00460550",196013
"363","H0SC04257",2014,"C00462523",196017
"364","H0SC05031",2014,"C00471292",196019
"365","H0SD00054",2014,"C00476853",196020
"366","H0SD00054",2014,"C00488130",196021
"367","H0TN03254",2014,"C00556829",200667
"368","H0TN03254",2014,"C00461822",196022
"369","H0TN04195",2014,"C00464073",196027
"370","H0TN04195",2014,"C00493783",196028
"371","H0TN05150",2014,"C00474593",196032
"372","H0TN06240",2014,"C00540633",199302
"373","H0TN06257",2014,"C00472878",196036
"374","H0TN06257",2014,"C00517896",196037
"375","H0TN06257",2014,"C00567305",201582
"376","H0TN08246",2014,"C00466854",196042
"377","H0TN08246",2014,"C00506824",196044
"378","H0TN08246",2014,"C00493783",196043
"379","H0TN09061",2014,"C00551754",200263
"380","H0TN09061",2014,"C00512194",196049
"381","H0TX03088",2014,"C00476044",196052
"382","H0TX04037",2014,"C00547877",199918
"383","H0TX04037",2014,"C00120683",196053
"384","H0TX04136",2014,"C00473868",196055
"385","H0TX06065",2014,"C00552752",200334
"386","H0TX07055",2014,"C00343236",196058
"387","H0TX07147",2014,"C00554006",200424
"388","H0TX07147",2014,"C00523340",196060
"389","H0TX12147",2014,"C00547471",199880
"390","H0TX17104",2014,"C00547877",199917
"391","H0TX17104",2014,"C00567305",201583
"392","H0TX17104",2014,"C00472241",196068
"393","H0TX18235",2014,"C00557330",200703
"394","H0TX18235",2014,"C00517383",196071
"395","H0TX23086",2014,"C00545467",199678
"396","H0TX23086",2014,"C00566075",201474
"397","H0TX23102",2014,"C00542399",199404
"398","H0TX27061",2014,"C00556829",200666
"399","H0TX27061",2014,"C00547877",199934
"400","H0TX27061",2014,"C00473736",196080
"401","H0TX27061",2014,"C00563676",201219
"402","H0UT02096",2014,"C00344721",196085
"403","H0VA02084",2014,"C00561837",201053
"404","H0VA02084",2014,"C00547836",199927
"405","H0VA02084",2014,"C00570713",201832
"406","H0VA02084",2014,"C00463687",196088
"407","H0VA05095",2014,"C00561837",201077
"408","H0VA05095",2014,"C00488130",196095
"409","H0VA05095",2014,"C00468405",196094
"410","H0VA07042",2014,"C00561837",201054
"411","H0VA07042",2014,"C00355461",196097
"412","H0VA07042",2014,"C00544106",199573
"413","H0VA07042",2014,"C00488130",200008
"414","H0VA07042",2014,"C00420174",196098
"415","H0VA08040",2014,"C00241349",196099
"416","H0VA09055",2014,"C00477240",196100
"417","H0VA09055",2014,"C00561837",201087
"418","H0VA10129",2014,"C00554600",200470
"419","H0VA10145",2014,"C00564831",201334
"420","H0VI00037",2014,"C00487801",201780
"421","H0WA02080",2014,"C00345546",196105
"422","H0WA03161",2014,"C00472159",196110
"423","H0WA03161",2014,"C00512749",196111
"424","H0WA03187",2014,"C00472704",196112
"425","H0WA06065",2014,"C00481655",196117
"426","H0WA08046",2014,"C00459099",196118
"427","H0WI03084",2014,"C00483081",196124
"428","H0WI04090",2014,"C00498170",196126
"429","H0WI06061",2014,"C00107003",196129
"430","H0WI07051",2014,"C00546382",199772
"431","H0WI07051",2014,"C00569004",201757
"432","H0WI07051",2014,"C00544312",199588
"433","H0WI07051",2014,"C00527549",196134
"434","H0WI07051",2014,"C00506824",196133
"435","H0WI07051",2014,"C00464339",196132
"436","H0WI08075",2014,"C00519744",196139
"437","H0WI08075",2014,"C00527549",196140
"438","H0WI08075",2014,"C00499202",196138
"439","H0WI08075",2014,"C00493783",196137
"440","H0WI08075",2014,"C00463620",196136
"441","H0WV01072",2014,"C00473132",196144
"442","H0WV02138",2014,"C00347849",196145
"443","H2AK00101",2014,"C00520544",196147
"444","H2AK00143",2014,"C00569145",201761
"445","H2AL01077",2014,"C00375220",196150
"446","H2AL01192",2014,"C00509182",196152
"447","H2AL03032",2014,"C00367862",196154
"448","H2AL03032",2014,"C00548487",200004
"449","H2AL06035",2014,"C00260547",196159
"450","H2AL06126",2014,"C00510735",196160
"451","H2AL07165",2014,"C00547307",199871
"452","H2AZ02055",2014,"C00251918",196177
"453","H2AZ04143",2014,"C00512319",196189
"454","H2AZ04150",2014,"C00515791",196190
"455","H2AZ05132",2014,"C00500199",196192
"456","H2AZ07070",2014,"C00501825",196197
"457","H2AZ07070",2014,"C00374058",196196
"458","H2AZ07070",2014,"C00547620",199895
"459","H2AZ07070",2014,"C00512251",196198
"460","H2AZ07146",2014,"C00492470",196199
"461","H2AZ07161",2014,"C00508408",196200
"462","H2AZ07161",2014,"C00545731",199699
"463","H2AZ08094",2014,"C00542449",199408
"464","H2AZ08094",2014,"C00512129",196205
"465","H2AZ08094",2014,"C00552760",200336
"466","H2AZ08102",2014,"C00568048",201652
"467","H2AZ08102",2014,"C00563635",201234
"468","H2AZ08102",2014,"C00529867",196208
"469","H2AZ08102",2014,"C00529016",196207
"470","H2AZ08102",2014,"C00512236",196206
"471","H2AZ08102",2014,"C00558056",200751
"472","H2AZ08102",2014,"C00568311",201676
"473","H2AZ08102",2014,"C00567677",201620
"474","H2AZ08102",2014,"C00562827",201169
"475","H2AZ08102",2014,"C00558361",200773
"476","H2AZ08102",2014,"C00568758",201735
"477","H2AZ09019",2014,"C00555490",200536
"478","H2AZ09019",2014,"C00548222",199972
"479","H2AZ09019",2014,"C00508804",196211
"480","H2AZ09019",2014,"C00542449",199409
"481","H2AZ09035",2014,"C00510958",196213
"482","H2AZ09035",2014,"C00568436",201696
"483","H2AZ09035",2014,"C00568758",201737
"484","H2AZ09035",2014,"C00562827",201170
"485","H2AZ09050",2014,"C00513564",196215
"486","H2CA00096",2014,"C00495507",196219
"487","H2CA00104",2014,"C00498212",196220
"488","H2CA00120",2014,"C00528547",196222
"489","H2CA00120",2014,"C00513077",196221
"490","H2CA00138",2014,"C00556175",200583
"491","H2CA02118",2014,"C00501700",196228
"492","H2CA02142",2014,"C00544916",199638
"493","H2CA02142",2014,"C00515569",196231
"494","H2CA02142",2014,"C00524835",196232
"495","H2CA02142",2014,"C00509422",196230
"496","H2CA06259",2014,"C00536680",196244
"497","H2CA06259",2014,"C00491746",196243
"498","H2CA06291",2014,"C00515445",196247
"499","H2CA08164",2014,"C00512202",196250
"500","H2CA11168",2014,"C00521260",196260
"501","H2CA15086",2014,"C00502088",196263
"502","H2CA15094",2014,"C00502294",196264
"503","H2CA15094",2014,"C00528174",196265
"504","H2CA15102",2014,"C00516963",196266
"505","H2CA16100",2014,"C00547885",199949
"506","H2CA16100",2014,"C00506683",196268
"507","H2CA19112",2014,"C00516757",196272
"508","H2CA20094",2014,"C00543975",199561
"509","H2CA20094",2014,"C00546028",199720
"510","H2CA20094",2014,"C00562975",201182
"511","H2CA20094",2014,"C00524835",196276
"512","H2CA20094",2014,"C00521294",196275
"513","H2CA20094",2014,"C00515569",196274
"514","H2CA20094",2014,"C00499392",196273
"515","H2CA23114",2014,"C00499129",196284
"516","H2CA25036",2014,"C00549691",200138
"517","H2CA25036",2014,"C00258244",196288
"518","H2CA25036",2014,"C00504308",196289
"519","H2CA25143",2014,"C00499368",196291
"520","H2CA26109",2014,"C00543165",199448
"521","H2CA26109",2014,"C00521294",196298
"522","H2CA26109",2014,"C00524835",196299
"523","H2CA26109",2014,"C00568725",201734
"524","H2CA26109",2014,"C00515569",196297
"525","H2CA26109",2014,"C00510545",196296
"526","H2CA27198",2014,"C00513838",196300
"527","H2CA27198",2014,"C00553941",200425
"528","H2CA28113",2014,"C00498873",196303
"529","H2CA30143",2014,"C00264101",196305
"530","H2CA30234",2014,"C00559195",200838
"531","H2CA30234",2014,"C00505404",196306
"532","H2CA31125",2014,"C00510461",196310
"533","H2CA31125",2014,"C00561761",201086
"534","H2CA33048",2014,"C00259143",196313
"535","H2CA33121",2014,"C00514414",196314
"536","H2CA33147",2014,"C00516641",196316
"537","H2CA35118",2014,"C00502534",196319
"538","H2CA36421",2014,"C00561829",201051
"539","H2CA36439",2014,"C00525402",196330
"540","H2CA36439",2014,"C00502575",196329
"541","H2CA37023",2014,"C00257337",196331
"542","H2CA38237",2014,"C00513721",196333
"543","H2CA39078",2014,"C00384057",196334
"544","H2CA39078",2014,"C00411348",196335
"545","H2CA39078",2014,"C00501825",196336
"546","H2CA42122",2014,"C00499772",201422
"547","H2CA43245",2014,"C00527242",196344
"548","H2CA43245",2014,"C00512749",196343
"549","H2CA43245",2014,"C00498667",196342
"550","H2CA46040",2014,"C00559096",200836
"551","H2CA46123",2014,"C00516443",196353
"552","H2CA50026",2014,"C00408161",196366
"553","H2CA50026",2014,"C00497321",196367
"554","H2CA50166",2014,"C00540120",196370
"555","H2CA52089",2014,"C00503110",196374
"556","H2CA52089",2014,"C00552760",200337
"557","H2CA52089",2014,"C00554089",200422
"558","H2CA53012",2014,"C00559500",200863
"559","H2CO01124",2014,"C00510099",196376
"560","H2CO03146",2014,"C00506188",196381
"561","H2CT01189",2014,"C00546952",199839
"562","H2CT02112",2014,"C00427112",196400
"563","H2CT02112",2014,"C00410233",196399
"564","H2CT05131",2014,"C00494203",196406
"565","H2CT05131",2014,"C00529784",196407
"566","H2FL00284",2014,"C00492488",196418
"567","H2FL00292",2014,"C00511568",196419
"568","H2FL00300",2014,"C00563353",201197
"569","H2FL01100",2014,"C00366757",196421
"570","H2FL01209",2014,"C00507624",196423
"571","H2FL03056",2014,"C00272732",196427
"572","H2FL06109",2014,"C00494583",196434
"573","H2FL06109",2014,"C00561951",201088
"574","H2FL08055",2014,"C00283051",196440
"575","H2FL10150",2014,"C00510487",196448
"576","H2FL14053",2014,"C00494856",196456
"577","H2FL14053",2014,"C00528620",196457
"578","H2FL14160",2014,"C00506998",196462
"579","H2FL14194",2014,"C00510768",196464
"580","H2FL14194",2014,"C00549196",200090
"581","H2FL18054",2014,"C00546069",199746
"582","H2FL18054",2014,"C00502062",196467
"583","H2FL20043",2014,"C00501205",196472
"584","H2FL22072",2014,"C00567362",201591
"585","H2FL22072",2014,"C00566273",201491
"586","H2FL22072",2014,"C00493825",196484
"587","H2FL22072",2014,"C00536342",196487
"588","H2FL22072",2014,"C00530899",196486
"589","H2FL22072",2014,"C00528620",196485
"590","H2FL22114",2014,"C00539908",196492
"591","H2FL23021",2014,"C00269837",196493
"592","H2FL25018",2014,"C00376087",196495
"593","H2GA01157",2014,"C00261958",196505
"594","H2GA02031",2014,"C00266940",196507
"595","H2GA06107",2014,"C00517946",196513
"596","H2GA09150",2014,"C00502039",196516
"597","H2GA10117",2014,"C00504175",196519
"598","H2GA11149",2014,"C00487884",196523
"599","H2GA11180",2014,"C00567289",201574
"600","H2GA11180",2014,"C00546176",199745
"601","H2GA12121",2014,"C00504019",196528
"602","H2GA12121",2014,"C00565457",201394
"603","H2GA13012",2014,"C00369801",196530
"604","H2GU00033",2014,"C00369686",196532
"605","H2HI02110",2014,"C00421339",196535
"606","H2HI02508",2014,"C00548222",199974
"607","H2HI02508",2014,"C00497396",196537
"608","H2HI02508",2014,"C00555078",200512
"609","H2IA01055",2014,"C00543926",199540
"610","H2IA01055",2014,"C00566075",201466
"611","H2IA04091",2014,"C00554386",200446
"612","H2IA05072",2014,"C00373563",196548
"613","H2ID02018",2014,"C00560722",200958
"614","H2IL01042",2014,"C00257121",196551
"615","H2IL02164",2014,"C00538066",199284
"616","H2IL02172",2014,"C00539866",199285
"617","H2IL04145",2014,"C00525840",196560
"618","H2IL04145",2014,"C00553404",200382
"619","H2IL05183",2014,"C00525766",196562
"620","H2IL08039",2014,"C00254581",196567
"621","H2IL10068",2014,"C00495952",196573
"622","H2IL12122",2014,"C00523258",196582
"623","H2IL12122",2014,"C00569376",201774
"624","H2IL12130",2014,"C00527952",196583
"625","H2IL13120",2014,"C00544916",199640
"626","H2IL13120",2014,"C00521948",196585
"627","H2IL13120",2014,"C00523555",196586
"628","H2IL13120",2014,"C00567305",201585
"629","H2IL13120",2014,"C00561969",201103
