"","CAND_ID","CAND_ELECTION_YR","CMTE_ID","LINKAGE_ID"
"624","H6IA04134",2018,"C00635839",217155
"625","H6IA04134",2018,"C00584284",214236
"626","H6ID01243",2018,"C00582510",214238
"627","H6IL02199",2018,"C00620237",214244
"628","H6IL06117",2018,"C00410969",214247
"629","H6IL06117",2018,"C00494674",214249
"630","H6IL06117",2018,"C00484360",214248
"631","H6IL06166",2018,"C00633057",216743
"632","H6IL08147",2018,"C00575092",214252
"633","H6IL09145",2018,"C00591149",214255
"634","H6IL11117",2018,"C00575639",214258
"635","H6IL11133",2018,"C00586065",214259
"636","H6IL13113",2018,"C00575506",214263
"637","H6IL14129",2018,"C00615260",214265
"638","H6IL18088",2018,"C00575050",214268
"639","H6IL18138",2018,"C00577122",214270
"640","H6IL18146",2018,"C00579979",214271
"641","H6IL18161",2018,"C00651653",217718
"642","H6IN03229",2018,"C00577999",214273
"643","H6IN08228",2018,"C00592279",214281
"644","H6IN09176",2018,"C00590463",214285
"645","H6KS01146",2018,"C00413096",214287
"646","H6KS01146",2018,"C00493783",214288
"647","H6KS01179",2018,"C00576173",214289
"648","H6KS03241",2018,"C00617761",214293
"649","H6KY01110",2018,"C00588764",214296
"650","H6KY03124",2018,"C00419630",214297
"651","H6KY05111",2018,"C00669200",219587
"652","H6LA01225",2018,"C00675835",220420
"653","H6LA03148",2018,"C00617662",214308
"654","H6LA03155",2018,"C00622829",214309
"655","H6LA04138",2018,"C00608695",214315
"656","H6MA09172",2018,"C00664508",219085
"657","H6MD03292",2018,"C00415182",214332
"658","H6MD04209",2018,"C00574640",214334
"659","H6MD04282",2018,"C00615757",214335
"660","H6MD04282",2018,"C00656983",218169
"661","H6MD06121",2018,"C00633602",216772
"662","H6MD06212",2018,"C00582296",214338
"663","H6MD07160",2018,"C00310318",214342
"664","H6MD07434",2018,"C00587139",214343
"665","H6MD08457",2018,"C00575126",214345
"666","H6MD08507",2018,"C00583781",214348
"667","H6MD08549",2018,"C00653196",217808
"668","H6ME01207",2018,"C00592469",214355
"669","H6MI01028",2018,"C00409797",214361
"670","H6MI01226",2018,"C00614214",214363
"671","H6MI03172",2018,"C00614503",214366
"672","H6MI04113",2018,"C00200584",214367
"673","H6MI04113",2018,"C00501288",214368
"674","H6MI04113",2018,"C00658880",218365
"675","H6MI07223",2018,"C00572859",214372
"676","H6MI12264",2018,"C00611269",214384
"677","H6MN01174",2018,"C00574780",214392
"678","H6MN01174",2018,"C00409409",214391
"679","H6MN02131",2018,"C00575209",214394
"680","H6MN02149",2018,"C00638833",217069
"681","H6MN02149",2018,"C00589234",214395
"682","H6MN04236",2018,"C00607846",214404
"683","H6MN05183",2018,"C00422410",214405
"684","H6MN06165",2018,"C00608422",214409
"685","H6MN06199",2018,"C00680694",221490
"686","H6MN07304",2018,"C00610071",214411
"687","H6MO05189",2018,"C00563668",214417
"688","H6MO07235",2018,"C00674820",220287
"689","H6MS01131",2018,"C00573980",214424
"690","H6NC02130",2018,"C00602706",214437
"691","H6NC04037",2018,"C00195628",214441
"692","H6NC09184",2018,"C00590307",214452
"693","H6NC09200",2018,"C00649236",217460
"694","H6NC13129",2018,"C00614776",214462
"695","H6NE02125",2018,"C00575167",214466
"696","H6NE03115",2018,"C00412890",214467
"697","H6NH01230",2018,"C00419978",214468
"698","H6NH02162",2018,"C00611780",214472
"699","H6NH02196",2018,"C00651257",217695
"700","H6NH02196",2018,"C00614586",214473
"701","H6NH02220",2018,"C00659995",218514
"702","H6NJ03150",2018,"C00624742",214479
"703","H6NJ05171",2018,"C00573949",214481
"704","H6NJ07151",2018,"C00595694",214483
"705","H6NJ08118",2018,"C00313510",214485
"706","H6NJ12136",2018,"C00444224",214488
"707","H6NJ12136",2018,"C00624841",214489
"708","H6NJ13191",2018,"C00410753",214490
"709","H6NM03059",2018,"C00575084",214492
"710","H6NV01232",2018,"C00612374",214496
"711","H6NV01232",2018,"C00647560",217358
"712","H6NV02172",2018,"C00636498",216939
"713","H6NV02255",2018,"C00602995",214500
"714","H6NV03097",2018,"C00559492",220551
"715","H6NV03154",2018,"C00650119",217532
"716","H6NV03154",2018,"C00611681",214507
"717","H6NV04020",2018,"C00655613",218058
"718","H6NY02124",2018,"C00666255",219252
"719","H6NY02124",2018,"C00578260",214512
"720","H6NY03031",2018,"C00213611",214513
"721","H6NY03247",2018,"C00607200",214518
"722","H6NY03254",2018,"C00607879",214519
"723","H6NY11174",2018,"C00571869",214528
"724","H6NY16132",2018,"C00611905",214540
"725","H6NY18161",2018,"C00587782",214542
"726","H6NY19169",2018,"C00580415",214548
"727","H6NY20209",2018,"C00613174",214555
"728","H6OH01088",2018,"C00659987",218515
"729","H6OH02292",2018,"C00635102",217188
"730","H6OH04082",2018,"C00484360",214580
"731","H6OH04082",2018,"C00416594",214579
"732","H6OH07119",2018,"C00572149",214583
"733","H6OH08315",2018,"C00600718",214589
"734","H6OH09073",2018,"C00688853",221916
"735","H6OH11160",2018,"C00612697",214594
"736","H6OH12127",2018,"C00615518",214595
"737","H6OK02233",2018,"C00592956",214600
"738","H6OK02258",2018,"C00655555",217995
"739","H6OK04114",2018,"C00606764",214603
"740","H6OR02116",2018,"C00333427",214610
"741","H6OR02116",2018,"C00542787",214611
"742","H6OR02181",2018,"C00634659",216848
"743","H6OR03064",2018,"C00307314",214612
"744","H6OR03064",2018,"C00415992",214613
"745","H6OR04047",2018,"C00215905",214614
"746","H6OR04203",2018,"C00582635",214615
"747","H6PA01165",2018,"C00680256",221520
"748","H6PA02171",2018,"C00591065",214620
"749","H6PA07113",2018,"C00576926",214625
"750","H6PA08277",2018,"C00607416",214627
"751","H6PA16296",2018,"C00580316",214633
"752","H6PA16320",2018,"C00599464",214635
"753","H6PA16338",2018,"C00614784",214636
"754","H6RI02284",2018,"C00665349",219139
"755","H6SC01136",2018,"C00479758",214645
"756","H6SC07018",2018,"C00605667",214653
"757","H6SC07018",2018,"C00668061",219491
"758","H6TN01388",2018,"C00444471",214656
"759","H6TN04200",2018,"C00616573",214663
"760","H6TN05314",2018,"C00676130",220474
"761","H6TN05314",2018,"C00616896",214666
"762","H6TN08250",2018,"C00684977",221782
"763","H6TN09068",2018,"C00422980",214677
"764","H6TN09431",2018,"C00621508",214679
"765","H6TX02079",2018,"C00553859",214682
"766","H6TX02160",2018,"C00599043",214684
"767","H6TX03200",2018,"C00612648",214686
"768","H6TX06203",2018,"C00608901",214689
"769","H6TX08100",2018,"C00311043",214693
"770","H6TX08100",2018,"C00531285",214694
"771","H6TX12060",2018,"C00310532",214697
"772","H6TX15162",2018,"C00592659",214703
"773","H6TX15204",2018,"C00597716",214705
"774","H6TX18141",2018,"C00582528",216993
"775","H6TX18158",2018,"C00598375",214708
"776","H6TX19099",2018,"C00588657",214709
"777","H6TX21012",2018,"C00197160",214713
"778","H6TX21228",2018,"C00589374",214714
"779","H6TX24149",2018,"C00588558",214721
"780","H6TX27092",2018,"C00615823",214725
"781","H6TX31045",2018,"C00592816",214728
"782","H6TX31052",2018,"C00607523",214729
"783","H6TX34031",2018,"C00607333",217697
"784","H6VA01117",2018,"C00256925",214738
"785","H6VA02115",2018,"C00615013",214741
"786","H6VA04061",2018,"C00610964",214743
"787","H6VA05142",2018,"C00607101",214748
"788","H6VA05142",2018,"C00638833",217072
"789","H6VA07148",2018,"C00608000",214752
"790","H6VT00160",2018,"C00413179",214761
"791","H6WA03184",2018,"C00592345",214768
"792","H6WA07458",2018,"C00605592",214779
"793","H6WA09025",2018,"C00304709",214782
"794","H6WI01226",2018,"C00614305",214786
"795","H6WI03099",2018,"C00312017",214787
"796","H6WI06100",2018,"C00611525",214790
"797","H6WI08155",2018,"C00610212",214796
"798","H6WY00159",2018,"C00607556",214803
"799","H8AK00132",2018,"C00646521",217273
"800","H8AK00140",2018,"C00665711",219181
"801","H8AK01015",2018,"C00649319",217542
"802","H8AK01023",2018,"C00679621",221416
"803","H8AK01031",2018,"C00681155",221521
"804","H8AL01066",2018,"C00667949",219492
"805","H8AL01074",2018,"C00668996",219493
"806","H8AL01082",2018,"C00678037",220779
"807","H8AL02163",2018,"C00650390",220642
"808","H8AL02171",2018,"C00639096",217563
"809","H8AL02189",2018,"C00651661",217752
"810","H8AL02197",2018,"C00657437",218229
"811","H8AL02205",2018,"C00664482",219086
"812","H8AL02213",2018,"C00669580",219535
"813","H8AL03054",2018,"C00668574",219448
"814","H8AL03062",2018,"C00669010",219633
"815","H8AL04060",2018,"C00636241",216896
"816","H8AL04078",2018,"C00647909",217425
"817","H8AL04086",2018,"C00648329",217410
"818","H8AL04094",2018,"C00665182",219211
"819","H8AL04102",2018,"C00667352",219342
"820","H8AL05174",2018,"C00640011",217150
"821","H8AL05182",2018,"C00651927",217728
"822","H8AL05190",2018,"C00647677",217359
"823","H8AL05208",2018,"C00648162",217406
"824","H8AL05216",2018,"C00653691",217869
"825","H8AL06099",2018,"C00638536",217120
"826","H8AL07089",2018,"C00640144",217165
"827","H8AL88014",2018,"C00663575",218905
"828","H8AR01029",2018,"C00661371",218668
"829","H8AR02126",2018,"C00640128",217291
"830","H8AR02134",2018,"C00648741",217421
"831","H8AR02142",2018,"C00652289",217768
"832","H8AR02159",2018,"C00671156",219764
"833","H8AR02167",2018,"C00668830",220346
"834","H8AR03066",2018,"C00639849",217209
"835","H8AR03074",2018,"C00650093",217534
"836","H8AR04106",2018,"C00628545",214811
"837","H8AR04114",2018,"C00652032",217738
"838","H8AR04122",2018,"C00658898",218394
"839","H8AR04130",2018,"C00659235",218405
"840","H8AR04148",2018,"C00675744",220422
"841","H8AR04155",2018,"C00671529",219765
"842","H8AZ01104",2018,"C00651042",217614
"843","H8AZ01211",2018,"C00634824",216844
"844","H8AZ01229",2018,"C00641431",217242
"845","H8AZ01237",2018,"C00657155",218185
"846","H8AZ02102",2018,"C00635623",216875
"847","H8AZ02110",2018,"C00636175",216893
"848","H8AZ02128",2018,"C00636423",217592
"849","H8AZ02136",2018,"C00647727",217816
"850","H8AZ02144",2018,"C00648014",217385
"851","H8AZ02169",2018,"C00653238",217870
"852","H8AZ02177",2018,"C00658054",218310
"853","H8AZ02185",2018,"C00663054",218855
"854","H8AZ02193",2018,"C00667287",219360
"855","H8AZ02201",2018,"C00668285",220104
"856","H8AZ02219",2018,"C00669572",219536
"857","H8AZ02227",2018,"C00670224",219589
"858","H8AZ02235",2018,"C00671875",219816
"859","H8AZ03142",2018,"C00663245",219172
"860","H8AZ03159",2018,"C00666107",219270
"861","H8AZ03175",2018,"C00673376",220072
"862","H8AZ04132",2018,"C00651620",217750
"863","H8AZ04140",2018,"C00664359",219392
"864","H8AZ04140",2018,"C00664342",219182
"865","H8AZ04157",2018,"C00667535",219361
"866","H8AZ04165",2018,"C00672154",219912
"867","H8AZ05154",2018,"C00640938",217206
"868","H8AZ05162",2018,"C00661686",218685
"869","H8AZ05170",2018,"C00665224",219140
"870","H8AZ06087",2018,"C00638262",217654
"871","H8AZ06095",2018,"C00651752",217719
"872","H8AZ06103",2018,"C00655134",217960
"873","H8AZ06111",2018,"C00673566",220158
"874","H8AZ06111",2018,"C00673640",220130
"875","H8AZ07044",2018,"C00664490",219029
"876","H8AZ08059",2018,"C00634188",216853
"877","H8AZ08067",2018,"C00635730",216876
"878","H8AZ08075",2018,"C00648873",217430
"879","H8AZ08083",2018,"C00649897",217508
"880","H8AZ08091",2018,"C00657627",218254
"881","H8AZ08109",2018,"C00662460",218836
"882","H8AZ08109",2018,"C00662486",218886
"883","H8AZ08125",2018,"C00663096",218931
"884","H8AZ08133",2018,"C00663203",218856
"885","H8AZ08141",2018,"C00663757",218914
"886","H8AZ08158",2018,"C00663914",218948
"887","H8AZ08166",2018,"C00664003",218974
"888","H8AZ08174",2018,"C00664813",219087
"889","H8AZ08182",2018,"C00663351",219053
"890","H8AZ08190",2018,"C00664953",219115
"891","H8AZ08208",2018,"C00666867",219303
"892","H8AZ08232",2018,"C00673194",220037
"893","H8AZ08240",2018,"C00676122",220453
"894","H8AZ08257",2018,"C00679993",221417
"895","H8AZ09016",2018,"C00634337",216817
"896","H8AZ09024",2018,"C00640268",217161
"897","H8AZ09032",2018,"C00656603",218155
"898","H8AZ09040",2018,"C00657304",218206
"899","H8AZ09057",2018,"C00657403",218230
"900","H8AZ09065",2018,"C00676015",220489
"901","H8C006211",2018,"C00636308",216895
"902","H8CA01109",2018,"C00326363",214827
"903","H8CA01190",2018,"C00639799",217131
"904","H8CA01208",2018,"C00639732",217123
"905","H8CA01216",2018,"C00647032",217302
"906","H8CA01224",2018,"C00635961",217992
"907","H8CA01240",2018,"C00664912",219059
"908","H8CA01257",2018,"C00664409",219060
"909","H8CA03170",2018,"C00673186",220038
"910","H8CA04152",2018,"C00446815",214829
"911","H8CA04186",2018,"C00639906",217149
"912","H8CA04194",2018,"C00639211",217094
"913","H8CA04202",2018,"C00640755",217216
"914","H8CA04210",2018,"C00650408",218325
"915","H8CA04236",2018,"C00666693",219271
"916","H8CA04244",2018,"C00673087",220039
"917","H8CA05035",2018,"C00213512",214830
"918","H8CA05035",2018,"C00492421",214831
"919","H8CA05183",2018,"C00662486",218818
"920","H8CA06090",2018,"C00684753",221824
"921","H8CA07056",2018,"C00649400",217476
"922","H8CA07064",2018,"C00653097",217822
"923","H8CA07072",2018,"C00655191",218010
"924","H8CA07080",2018,"C00664946",219061
"925","H8CA08096",2018,"C00636274",216897
"926","H8CA08104",2018,"C00654905",217936
"927","H8CA08112",2018,"C00657122",218170
"928","H8CA08120",2018,"C00658021",218301
"929","H8CA09060",2018,"C00331769",214833
"930","H8CA09144",2018,"C00660852",218630
"931","H8CA10100",2018,"C00638569",217052
"932","H8CA10118",2018,"C00638783",217070
"933","H8CA10126",2018,"C00639146",217083
"934","H8CA10134",2018,"C00641092",217246
"935","H8CA10142",2018,"C00647156",217318
"936","H8CA10159",2018,"C00648592",217466
"937","H8CA10167",2018,"C00648956",217441
"938","H8CA10175",2018,"C00653576",217836
"939","H8CA10183",2018,"C00653840",217871
"940","H8CA10191",2018,"C00660266",218604
"941","H8CA10209",2018,"C00681544",221614
"942","H8CA11090",2018,"C00662437",218819
"943","H8CA12098",2018,"C00258475",214834
"944","H8CA12171",2018,"C00443705",214835
"945","H8CA12239",2018,"C00638775",217059
"946","H8CA12254",2018,"C00658534",218342
"947","H8CA12262",2018,"C00670463",219634
"948","H8CA12270",2018,"C00672980",219983
"949","H8CA12296",2018,"C00675611",220410
"950","H8CA13096",2018,"C00683144",221671
"951","H8CA15109",2018,"C00646695",217270
"952","H8CA15117",2018,"C00671370",219740
"953","H8CA16065",2018,"C00670257",219608
"954","H8CA16065",2018,"C00685735",221816
"955","H8CA17097",2018,"C00640607",218215
"956","H8CA18079",2018,"C00663047",218837
"957","H8CA19051",2018,"C00683532",221693
"958","H8CA20059",2018,"C00573352",214838
"959","H8CA20059",2018,"C00544031",214837
"960","H8CA20059",2018,"C00370056",214836
"961","H8CA20083",2018,"C00640821",217213
"962","H8CA22139",2018,"C00638510",217079
"963","H8CA22147",2018,"C00649095",217446
"964","H8CA22154",2018,"C00649533",217480
"965","H8CA22162",2018,"C00664987",219062
"966","H8CA22170",2018,"C00666495",219272
"967","H8CA23095",2018,"C00636357",216901
"968","H8CA23103",2018,"C00653592",217840
"969","H8CA23111",2018,"C00657114",218186
"970","H8CA23129",2018,"C00670760",219677
"971","H8CA23137",2018,"C00671438",219741
"972","H8CA24150",2018,"C00638080",217033
"973","H8CA25066",2018,"C00632638",216733
"974","H8CA25074",2018,"C00634212",216832
"975","H8CA25082",2018,"C00637827",216996
"976","H8CA25108",2018,"C00656355",218102
"977","H8CA25116",2018,"C00659433",218446
"978","H8CA25124",2018,"C00666289",219273
"979","H8CA26106",2018,"C00636514",216936
"980","H8CA26114",2018,"C00639690",217115
"981","H8CA26122",2018,"C00653949",217872
"982","H8CA26130",2018,"C00655282",217993
"983","H8CA27104",2018,"C00650325",217618
"984","H8CA27112",2018,"C00654335",218447
"985","H8CA27120",2018,"C00668020",219393
"986","H8CA28169",2018,"C00632703",216737
"987","H8CA28177",2018,"C00635466",216867
"988","H8CA28185",2018,"C00651547",217715
"989","H8CA28193",2018,"C00659326",218429
"990","H8CA29100",2018,"C00648634",217424
"991","H8CA30066",2018,"C00648527",217416
"992","H8CA32062",2018,"C00624346",214841
"993","H8CA32070",2018,"C00632885",216755
"994","H8CA32088",2018,"C00682179",221630
"995","H8CA33268",2018,"C00674721",220290
"996","H8CA34068",2018,"C00334706",214842
"997","H8CA34100",2018,"C00629105",214843
"998","H8CA34118",2018,"C00629675",216874
"999","H8CA34126",2018,"C00629774",214845
"1000","H8CA34191",2018,"C00630913",216674
"1001","H8CA34225",2018,"C00632422",216724
"1002","H8CA34266",2018,"C00629659",216731
"1003","H8CA34274",2018,"C00632471",216730
"1004","H8CA34282",2018,"C00633024",216754
"1005","H8CA34324",2018,"C00635409",216866
"1006","H8CA34332",2018,"C00630061",216790
"1007","H8CA34340",2018,"C00635011",216856
"1008","H8CA34340",2018,"C00656652",218231
"1009","H8CA35115",2018,"C00659243",218430
"1010","H8CA36162",2018,"C00657395",218232
"1011","H8CA36170",2018,"C00657676",218233
"1012","H8CA36188",2018,"C00659821",218501
"1013","H8CA36196",2018,"C00660936",218607
"1014","H8CA36204",2018,"C00661363",218849
"1015","H8CA37293",2018,"C00652222",217767
"1016","H8CA37301",2018,"C00638734",217075
"1017","H8CA39133",2018,"C00638478",217041
"1018","H8CA39141",2018,"C00640284",217158
"1019","H8CA39158",2018,"C00647081",217315
"1020","H8CA39166",2018,"C00650523",217544
"1021","H8CA39174",2018,"C00650648",217584
"1022","H8CA39182",2018,"C00652107",217726
"1023","H8CA39190",2018,"C00653972",217873
"1024","H8CA39208",2018,"C00656488",218112
"1025","H8CA39216",2018,"C00665539",219183
"1026","H8CA39224",2018,"C00665802",219184
"1027","H8CA39232",2018,"C00665836",219185
"1028","H8CA39240",2018,"C00665638",219304
"1029","H8CA39257",2018,"C00674846",220326
"1030","H8CA39257",2018,"C00666768",219293
"1031","H8CA39265",2018,"C00667071",219394
"1032","H8CA39273",2018,"C00670000",219570
"1033","H8CA39281",2018,"C00670562",219678
"1034","H8CA39299",2018,"C00672634",219963
"1035","H8CA39307",2018,"C00674325",220272
"1036","H8CA40206",2018,"C00664185",219088
"1037","H8CA41139",2018,"C00593111",214857
"1038","H8CA41170",2018,"C00635854",216883
"1039","H8CA42061",2018,"C00224691",214858
"1040","H8CA42228",2018,"C00634014",216796
"1041","H8CA42236",2018,"C00648196",217389
"1042","H8CA42244",2018,"C00660803",218631
"1043","H8CA43127",2018,"C00649442",217471
"1044","H8CA43135",2018,"C00653360",217874
"1045","H8CA43143",2018,"C00656173",218103
"1046","H8CA43150",2018,"C00663021",218857
"1047","H8CA43168",2018,"C00669705",219543
"1048","H8CA44109",2018,"C00671347",219742
"1049","H8CA44117",2018,"C00672436",219914
"1050","H8CA45130",2018,"C00636571",216906
"1051","H8CA45148",2018,"C00636845",216918
"1052","H8CA45155",2018,"C00636951",217593
"1053","H8CA45163",2018,"C00639534",217103
"1054","H8CA45171",2018,"C00651703",217710
"1055","H8CA45189",2018,"C00650911",217589
"1056","H8CA45197",2018,"C00656892",218495
"1057","H8CA46120",2018,"C00667972",219395
"1058","H8CA47060",2018,"C00663013",218887
"1059","H8CA47078",2018,"C00671784",219915
"1060","H8CA48035",2018,"C00633982",216791
"1061","H8CA48043",2018,"C00636969",216943
"1062","H8CA48050",2018,"C00638585",217057
"1063","H8CA48068",2018,"C00646828",217292
"1064","H8CA48076",2018,"C00647925",217402
"1065","H8CA48084",2018,"C00649301",217465
"1066","H8CA48092",2018,"C00650705",217572
"1067","H8CA48100",2018,"C00650655",217552
"1068","H8CA48118",2018,"C00655787",218032
"1069","H8CA48142",2018,"C00671842",219817
"1070","H8CA48159",2018,"C00661405",220041
"1071","H8CA49058",2018,"C00634253",216812
"1072","H8CA49066",2018,"C00650036",217514
"1073","H8CA49074",2018,"C00660837",218590
"1074","H8CA49082",2018,"C00665513",219212
"1075","H8CA49090",2018,"C00666842",219294
"1076","H8CA49108",2018,"C00666859",219305
"1077","H8CA49116",2018,"C00667063",219324
"1078","H8CA49124",2018,"C00667006",219396
"1079","H8CA49132",2018,"C00673988",220248
"1080","H8CA49157",2018,"C00671552",219818
"1081","H8CA49157",2018,"C00672055",219877
"1082","H8CA49157",2018,"C00672063",219878
"1083","H8CA49165",2018,"C00673830",220160
"1084","H8CA50080",2018,"C00634105",216810
"1085","H8CA50098",2018,"C00635862",216886
"1086","H8CA50098",2018,"C00635888",216880
"1087","H8CA50106",2018,"C00637389",216971
"1088","H8CA50114",2018,"C00635417",217047
"1089","H8CA50122",2018,"C00649046",217435
"1090","H8CA50130",2018,"C00649160",217448
"1091","H8CA50148",2018,"C00655795",218033
"1092","H8CA50155",2018,"C00664557",219089
"1093","H8CA50163",2018,"C00670489",219679
"1094","H8CA50171",2018,"C00671016",219766
"1095","H8CA51054",2018,"C00667378",219351
"1096","H8CA51062",2018,"C00672451",220020
"1097","H8CA52052",2018,"C00433524",214868
"1098","H8CA52102",2018,"C00647875",217368
"1099","H8CA52110",2018,"C00650879",217603
"1100","H8CA52128",2018,"C00651174",217759
"1101","H8CA52136",2018,"C00658005",218302
"1102","H8CA52144",2018,"C00665398",219141
"1103","H8CA52151",2018,"C00679241",221288
"1104","H8CA53068",2018,"C00655654",218049
"1105","H8CA53084",2018,"C00672824",220042
"1106","H8CA53092",2018,"C00673764",220162
"1107","H8CO01097",2018,"C00651877",217737
"1108","H8CO01105",2018,"C00655159",218034
"1109","H8CO01113",2018,"C00662049",218713
"1110","H8CO01139",2018,"C00639336",219274
"1111","H8CO01147",2018,"C00664839",219063
"1112","H8CO01154",2018,"C00665448",219142
"1113","H8CO01162",2018,"C00665588",219158
"1114","H8CO02137",2018,"C00435370",214869
"1115","H8CO02160",2018,"C00648253",217400
"1116","H8CO02194",2018,"C00653402",217835
"1117","H8CO02194",2018,"C00653378",217847
"1118","H8CO02202",2018,"C00655340",217994
"1119","H8CO02210",2018,"C00655266",218050
"1120","H8CO02228",2018,"C00657510",218234
"1121","H8CO02244",2018,"C00661140",218644
"1122","H8CO02251",2018,"C00661678",218686
"1123","H8CO02269",2018,"C00680306",221418
"1124","H8CO03192",2018,"C00649459",217479
"1125","H8CO03200",2018,"C00655621",218306
"1126","H8CO03218",2018,"C00661751",218714
"1127","H8CO03226",2018,"C00665372",219635
"1128","H8CO03234",2018,"C00670943",219680
"1129","H8CO03242",2018,"C00672782",220043
"1130","H8CO04075",2018,"C00636746",216912
"1131","H8CO04083",2018,"C00640375",217178
"1132","H8CO04091",2018,"C00648006",217387
"1133","H8CO04109",2018,"C00653642",217875
"1134","H8CO04117",2018,"C00657882",218280
"1135","H8CO04125",2018,"C00670182",219681
"1136","H8CO04125",2018,"C00670190",219682
"1137","H8CO05114",2018,"C00637496",216970
"1138","H8CO05122",2018,"C00640250",217152
"1139","H8CO05130",2018,"C00649038",217434
"1140","H8CO05148",2018,"C00650481",217620
"1141","H8CO05155",2018,"C00657775",218281
"1142","H8CO05163",2018,"C00667188",219397
"1143","H8CO05171",2018,"C00668152",219494
"1144","H8CO05189",2018,"C00670836",219650
"1145","H8CO06138",2018,"C00528851",214870
"1146","H8CO06138",2018,"C00629287",214873
"1147","H8CO06138",2018,"C00584730",214872
"1148","H8CO06138",2018,"C00570457",214871
"1149","H8CO06211",2018,"C00636308",217022
"1150","H8CO06229",2018,"C00637363",216974
"1151","H8CO06237",2018,"C00637678",217559
"1152","H8CO06245",2018,"C00649863",217531
"1153","H8CO06252",2018,"C00657148",218188
"1154","H8CO06260",2018,"C00659201",218406
"1155","H8CO06278",2018,"C00673079",220044
"1156","H8CO06286",2018,"C00563478",220392
"1157","H8CO06294",2018,"C00687756",221886
"1158","H8CO07045",2018,"C00637215",217577
"1159","H8CO07052",2018,"C00637710",217009
"1160","H8CO07060",2018,"C00637306",217597
"1161","H8CO07078",2018,"C00647016",217301
"1162","H8CO07086",2018,"C00652214",217743
"1163","H8CO07094",2018,"C00670505",219683
"1164","H8CO07102",2018,"C00672485",219929
"1165","H8CT01046",2018,"C00330142",214878
"1166","H8CT02101",2018,"C00676098",220475
"1167","H8CT03067",2018,"C00656389",218114
"1168","H8CT04172",2018,"C00434191",214885
"1169","H8CT04214",2018,"C00664151",219003
"1170","H8CT05179",2018,"C00638577",218754
"1171","H8CT05187",2018,"C00673467",220106
"1172","H8CT05195",2018,"C00675678",220411
"1173","H8CT05203",2018,"C00677112",220629
"1174","H8CT05211",2018,"C00677617",220682
"1175","H8CT05229",2018,"C00680785",221491
"1176","H8CT05237",2018,"C00677880",220780
"1177","H8CT05245",2018,"C00677898",220781
"1178","H8CT05252",2018,"C00679837",221599
"1179","H8DC00184",2018,"C00612127",214889
"1180","H8DC00192",2018,"C00685875",221961
"1181","H8DC01034",2018,"C00659839",218496
"1182","H8DC03014",2018,"C00660282",218537
"1183","H8DE01036",2018,"C00648352",217407
"1184","H8DE01044",2018,"C00679696",221398
"1185","H8DE01051",2018,"C00687970",221894
"1186","H8FL01107",2018,"C00648972",217436
"1187","H8FL01115",2018,"C00668715",219456
"1188","H8FL02097",2018,"C00648519",217418
"1189","H8FL02105",2018,"C00665612",219544
"1190","H8FL03020",2018,"C00647214",219435
"1191","H8FL03038",2018,"C00655811",218011
"1192","H8FL03046",2018,"C00665885",219186
"1193","H8FL03053",2018,"C00661058",219362
"1194","H8FL03061",2018,"C00676809",220553
"1195","H8FL04077",2018,"C00666156",219275
"1196","H8FL04085",2018,"C00671446",219819
"1197","H8FL04093",2018,"C00671123",219767
"1198","H8FL05124",2018,"C00648444",217422
"1199","H8FL05132",2018,"C00655118",217961
"1200","H8FL05140",2018,"C00667758",219378
"1201","H8FL05157",2018,"C00672568",219930
"1202","H8FL06098",2018,"C00649798",217566
"1203","H8FL06106",2018,"C00653667",218282
"1204","H8FL06114",2018,"C00657809",218272
"1205","H8FL06122",2018,"C00657841",218283
"1206","H8FL06130",2018,"C00667675",219495
"1207","H8FL06148",2018,"C00666396",219254
"1208","H8FL06155",2018,"C00666735",219306
"1209","H8FL07054",2018,"C00640870",217211
"1210","H8FL07062",2018,"C00648816",217429
"1211","H8FL07070",2018,"C00651026",217674
"1212","H8FL07088",2018,"C00665653",219159
"1213","H8FL08102",2018,"C00666404",219352
"1214","H8FL09118",2018,"C00638015",217023
"1215","H8FL10066",2018,"C00667584",219398
"1216","H8FL11106",2018,"C00650465",217599
"1217","H8FL11114",2018,"C00653493",217876
"1218","H8FL11122",2018,"C00655753",218052
"1219","H8FL11130",2018,"C00673145",220045
"1220","H8FL12062",2018,"C00656363",218105
"1221","H8FL12070",2018,"C00657874",218273
"1222","H8FL12088",2018,"C00664417",219030
"1223","H8FL12096",2018,"C00669945",219571
"1224","H8FL13136",2018,"C00667808",219379
"1225","H8FL13144",2018,"C00675876",220454
"1226","H8FL14183",2018,"C00652370",217772
"1227","H8FL14209",2018,"C00666602",219276
"1228","H8FL15107",2018,"C00444968",214898
"1229","H8FL15131",2018,"C00632984",216745
"1230","H8FL15149",2018,"C00634048",216811
"1231","H8FL15156",2018,"C00634329",216816
"1232","H8FL15164",2018,"C00499194",217235
"1233","H8FL15164",2018,"C00636456",216902
"1234","H8FL15172",2018,"C00636704",216919
"1235","H8FL15180",2018,"C00646455",217282
"1236","H8FL15198",2018,"C00661652",218669
"1237","H8FL15214",2018,"C00676189",220465
"1238","H8FL15222",2018,"C00676502",220516
"1239","H8FL15230",2018,"C00676668",220554
"1240","H8FL15248",2018,"C00676841",220573
"1241","H8FL15263",2018,"C00677583",220683
"1242","H8FL15271",2018,"C00677096",220684
"1243","H8FL15289",2018,"C00680470",221444
