"","CAND_ID","CAND_ELECTION_YR","CMTE_ID","LINKAGE_ID"
"243","H2AZ08102",2016,"C00573469",209171
"244","H2AZ08102",2016,"C00573477",209156
"245","H2AZ09019",2016,"C00571893",209092
"246","H2AZ09019",2016,"C00508804",202598
"247","H2AZ09019",2016,"C00610709",210877
"248","H2AZ09019",2016,"C00542449",202599
"249","H2AZ09019",2016,"C00555490",202600
"250","H2AZ09035",2016,"C00510958",202602
"251","H2CA00096",2016,"C00495507",202605
"252","H2CA00104",2016,"C00498212",202606
"253","H2CA00120",2016,"C00513077",202607
"254","H2CA00120",2016,"C00528547",202608
"255","H2CA01151",2016,"C00615104",211185
"256","H2CA02142",2016,"C00509422",202615
"257","H2CA06259",2016,"C00536680",202620
"258","H2CA08164",2016,"C00512202",202622
"259","H2CA09113",2016,"C00506642",202623
"260","H2CA15094",2016,"C00502294",202627
"261","H2CA16100",2016,"C00547885",202628
"262","H2CA20094",2016,"C00573477",209158
"263","H2CA20094",2016,"C00499392",202630
"264","H2CA20094",2016,"C00562975",202631
"265","H2CA21159",2016,"C00500678",202632
"266","H2CA27198",2016,"C00553941",202647
"267","H2CA28113",2016,"C00498873",202649
"268","H2CA28113",2016,"C00571893",209087
"269","H2CA30143",2016,"C00596932",210426
"270","H2CA30143",2016,"C00264101",202651
"271","H2CA31125",2016,"C00561761",202656
"272","H2CA31125",2016,"C00510461",202655
"273","H2CA33048",2016,"C00259143",202657
"274","H2CA35100",2016,"C00497859",202659
"275","H2CA36439",2016,"C00502575",202668
"276","H2CA36439",2016,"C00525402",202669
"277","H2CA37023",2016,"C00257337",202670
"278","H2CA39078",2016,"C00384057",202673
"279","H2CA43245",2016,"C00498667",202677
"280","H2CA43245",2016,"C00527242",202678
"281","H2CA48095",2016,"C00516922",202685
"282","H2CA50026",2016,"C00408161",202688
"283","H2CA50026",2016,"C00497321",202689
"284","H2CA50158",2016,"C00512947",202690
"285","H2CA52089",2016,"C00503110",202694
"286","H2CA52089",2016,"C00554089",202695
"287","H2CO00035",2016,"C00504852",202696
"288","H2CO03146",2016,"C00616540",211263
"289","H2CO03146",2016,"C00506188",202697
"290","H2CT01189",2016,"C00612945",211038
"291","H2CT01189",2016,"C00546952",202706
"292","H2CT02112",2016,"C00410233",202707
"293","H2CT05131",2016,"C00494203",202710
"294","H2CT05131",2016,"C00529784",202711
"295","H2FL00292",2016,"C00511568",202717
"296","H2FL01100",2016,"C00366757",202718
"297","H2FL03056",2016,"C00272732",202720
"298","H2FL05192",2016,"C00620864",212107
"299","H2FL06091",2016,"C00621763",212073
"300","H2FL06109",2016,"C00561951",202724
"301","H2FL06109",2016,"C00494583",202723
"302","H2FL07123",2016,"C00611004",210909
"303","H2FL08055",2016,"C00283051",202726
"304","H2FL08063",2016,"C00498980",210148
"305","H2FL13139",2016,"C00447474",202732
"306","H2FL13139",2016,"C00392183",202731
"307","H2FL13139",2016,"C00374751",202730
"308","H2FL14053",2016,"C00494856",202733
"309","H2FL14152",2016,"C00618181",211923
"310","H2FL14160",2016,"C00590026",210158
"311","H2FL14160",2016,"C00506998",202735
"312","H2FL20043",2016,"C00501205",202742
"313","H2FL22049",2016,"C00577221",209975
"314","H2FL22072",2016,"C00567362",202750
"315","H2FL22072",2016,"C00566273",202749
"316","H2FL23021",2016,"C00269837",202752
"317","H2FL25018",2016,"C00376087",202754
"318","H2FL25018",2016,"C00572131",209100
"319","H2GA02031",2016,"C00266940",202759
"320","H2GA04177",2016,"C00521690",202760
"321","H2GA09150",2016,"C00502039",202763
"322","H2GA09176",2016,"C00612952",211034
"323","H2GA11198",2016,"C00520064",202767
"324","H2GA12121",2016,"C00504019",202769
"325","H2GA13012",2016,"C00369801",202770
"326","H2GU00033",2016,"C00369686",202772
"327","H2HI02110",2016,"C00468413",210458
"328","H2HI02508",2016,"C00555078",202775
"329","H2HI02508",2016,"C00497396",202774
"330","H2IA01055",2016,"C00543926",202776
"331","H2IA05072",2016,"C00373563",202778
"332","H2ID02166",2016,"C00611467",210934
"333","H2IL01042",2016,"C00257121",202780
"334","H2IL01141",2016,"C00501338",202781
"335","H2IL01141",2016,"C00582163",209689
"336","H2IL02172",2016,"C00539866",202784
"337","H2IL08039",2016,"C00254581",202793
"338","H2IL10068",2016,"C00495952",202796
"339","H2IL12130",2016,"C00527952",202802
"340","H2IL13120",2016,"C00521948",202803
"341","H2IL17071",2016,"C00571893",209086
"342","H2IL17071",2016,"C00498568",202807
"343","H2IL20042",2016,"C00258855",202810
"344","H2IN03160",2016,"C00560235",202816
"345","H2IN05082",2016,"C00500207",202818
"346","H2IN05082",2016,"C00610501",210867
"347","H2IN05082",2016,"C00624759",212175
"348","H2IN05082",2016,"C00624841",212193
"349","H2IN05082",2016,"C00547430",202819
"350","H2IN05082",2016,"C00565093",202820
"351","H2IN07088",2016,"C00551671",202826
"352","H2IN07088",2016,"C00616466",211901
"353","H2IN07096",2016,"C00610998",210908
"354","H2IN09167",2016,"C00583427",209753
"355","H2IN09167",2016,"C00627406",212296
"356","H2KY04121",2016,"C00509729",202832
"357","H2KY04121",2016,"C00565473",202833
"358","H2MA04073",2016,"C00512970",202844
"359","H2MA04073",2016,"C00571893",209090
"360","H2MA09072",2016,"C00366948",202850
"361","H2MD02160",2016,"C00376673",202855
"362","H2MD04232",2016,"C00505065",202857
"363","H2MD04232",2016,"C00577866",209420
"364","H2MD05155",2016,"C00513002",202860
"365","H2MD05155",2016,"C00140715",202859
"366","H2MD06153",2016,"C00505396",202866
"367","H2MD06195",2016,"C00508416",202867
"368","H2MD08084",2016,"C00591792",210284
"369","H2MD08126",2016,"C00366096",202871
"370","H2MD08126",2016,"C00487207",202872
"371","H2MI04237",2016,"C00621771",212072
"372","H2MI05119",2016,"C00499947",202879
"373","H2MI11133",2016,"C00619734",211973
"374","H2MI11133",2016,"C00504035",202884
"375","H2MI11133",2016,"C00541003",202885
"376","H2MI14111",2016,"C00552588",202891
"377","H2MI17023",2016,"C00156612",202892
"378","H2MN02130",2016,"C00523738",202894
"379","H2MN07014",2016,"C00253187",202896
"380","H2MN08111",2016,"C00499053",202898
"381","H2MO02102",2016,"C00548479",202900
"382","H2MO02102",2016,"C00495846",202899
"383","H2MO02102",2016,"C00549667",202901
"384","H2MO08067",2016,"C00610683",210901
"385","H2NC01081",2016,"C00305052",202919
"386","H2NC07096",2016,"C00501643",202924
"387","H2NC08185",2016,"C00548669",202929
"388","H2NC08185",2016,"C00548818",202930
"389","H2NC08185",2016,"C00504522",202928
"390","H2NC08185",2016,"C00564526",202931
"391","H2NC08185",2016,"C00570200",202932
"392","H2NC09134",2016,"C00549477",202938
"393","H2NC09134",2016,"C00514513",202936
"394","H2NC09134",2016,"C00548669",202937
"395","H2NC11080",2016,"C00503094",202941
"396","H2NC11080",2016,"C00548669",202942
"397","H2NC13110",2016,"C00573352",209143
"398","H2NC13110",2016,"C00564518",202954
"399","H2NC13110",2016,"C00548669",202952
"400","H2NC13110",2016,"C00499236",202951
"401","H2NC13110",2016,"C00557421",202953
"402","H2NC13110",2016,"C00571505",209062
"403","H2NJ02037",2016,"C00269340",202968
"404","H2NJ05014",2016,"C00247494",202975
"405","H2NJ05014",2016,"C00148684",202974
"406","H2NJ05014",2016,"C00299404",202976
"407","H2NJ05014",2016,"C00591909",210287
"408","H2NJ05261",2016,"C00602508",210530
"409","H2NJ07168",2016,"C00496141",202978
"410","H2NJ10154",2016,"C00519355",202980
"411","H2NM02126",2016,"C00463836",202984
"412","H2NV00050",2016,"C00502773",202987
"413","H2NV00050",2016,"C00625103",212195
"414","H2NV02395",2016,"C00496760",202990
"415","H2NV04045",2016,"C00582320",209693
"416","H2NY00010",2016,"C00271312",202996
"417","H2NY03089",2016,"C00272211",203000
"418","H2NY06116",2016,"C00516666",203002
"419","H2NY10092",2016,"C00571893",209089
"420","H2NY10092",2016,"C00503052",203006
"421","H2NY13096",2016,"C00593525",210383
"422","H2NY13096",2016,"C00518365",203011
"423","H2NY14037",2016,"C00273169",203012
"424","H2NY15109",2016,"C00590802",210227
"425","H2NY17071",2016,"C00290825",203013
"426","H2NY17071",2016,"C00522573",203014
"427","H2NY22139",2016,"C00512426",203019
"428","H2NY22139",2016,"C00557280",203020
"429","H2OH02085",2016,"C00497818",203028
"430","H2OH02093",2016,"C00559336",203029
"431","H2OH03067",2016,"C00373001",203030
"432","H2OH03125",2016,"C00507368",203031
"433","H2OH09031",2016,"C00154625",203036
"434","H2OH09122",2016,"C00592543",210338
"435","H2OH09122",2016,"C00504282",203037
"436","H2OH14064",2016,"C00527457",203040
"437","H2OH15095",2016,"C00627430",212299
"438","H2OH15095",2016,"C00553552",203043
"439","H2OH17109",2016,"C00373464",203044
"440","H2OK01143",2016,"C00502393",203046
"441","H2OK02083",2016,"C00498345",203049
"442","H2OK04055",2016,"C00438481",203052
"443","H2OK04055",2016,"C00379735",203051
"444","H2OR01133",2016,"C00500421",203056
"445","H2OR01190",2016,"C00525154",203057
"446","H2PA02055",2016,"C00254441",203063
"447","H2PA04135",2016,"C00510164",203065
"448","H2PA09035",2016,"C00364935",203069
"449","H2PA09035",2016,"C00499301",203070
"450","H2PA11098",2016,"C00376004",203076
"451","H2PA11098",2016,"C00445122",203077
"452","H2PA14092",2016,"C00510917",203080
"453","H2PA15099",2016,"C00506162",203081
"454","H2PA17079",2016,"C00509968",203083
"455","H2PA18143",2016,"C00624841",212191
"456","H2PA18143",2016,"C00372201",203085
"457","H2SC02042",2016,"C00255562",203092
"458","H2SC02059",2016,"C00368522",203093
"459","H2SC04121",2016,"C00525345",203096
"460","H2SC07066",2016,"C00506048",203100
"461","H2TN05131",2016,"C00376665",203108
"462","H2TN05263",2016,"C00565507",203109
"463","H2TN06030",2016,"C00376939",203111
"464","H2TN06030",2016,"C00624841",212190
"465","H2TN07103",2016,"C00614826",211160
"466","H2TN07103",2016,"C00376244",209265
"467","H2TN08077",2016,"C00372722",203116
"468","H2TX00015",2016,"C00254573",203119
"469","H2TX01062",2016,"C00506287",203122
"470","H2TX03118",2016,"C00250720",203124
"471","H2TX03126",2016,"C00566786",203127
"472","H2TX03126",2016,"C00303305",203125
"473","H2TX03126",2016,"C00462002",203126
"474","H2TX05121",2016,"C00370650",203129
"475","H2TX05121",2016,"C00497669",203130
"476","H2TX06137",2016,"C00504225",203133
"477","H2TX07036",2016,"C00509299",203136
"478","H2TX10113",2016,"C00523902",203139
"479","H2TX14149",2016,"C00502229",203145
"480","H2TX15047",2016,"C00506675",203146
"481","H2TX15088",2016,"C00518266",203149
"482","H2TX15088",2016,"C00518274",203150
"483","H2TX16185",2016,"C00501197",203151
"484","H2TX21102",2016,"C00591446",210267
"485","H2TX23082",2016,"C00371302",203157
"486","H2TX23124",2016,"C00569376",203160
"487","H2TX23124",2016,"C00501908",203159
"488","H2TX23124",2016,"C00575043",209249
"489","H2TX23124",2016,"C00623611",212131
"490","H2TX26093",2016,"C00372532",203165
"491","H2TX27190",2016,"C00513531",203171
"492","H2TX28057",2016,"C00515916",203174
"493","H2TX29030",2016,"C00254185",203175
"494","H2TX30079",2016,"C00501924",203176
"495","H2TX31044",2016,"C00371203",203178
"496","H2TX33040",2016,"C00548479",203183
"497","H2TX33040",2016,"C00540930",203182
"498","H2TX33040",2016,"C00498121",203181
"499","H2TX33073",2016,"C00506832",203184
"500","H2TX33099",2016,"C00552950",203186
"501","H2TX33099",2016,"C00508531",203185
"502","H2TX35011",2016,"C00497933",203195
"503","H2TX35029",2016,"C00504332",203196
"504","H2TX35029",2016,"C00566786",203197
"505","H2TX36134",2016,"C00551523",203203
"506","H2UT01094",2016,"C00374231",203205
"507","H2UT02324",2016,"C00506931",203212
"508","H2UT04023",2016,"C00505776",203214
"509","H2UT04023",2016,"C00567677",203215
"510","H2UT04023",2016,"C00580696",209590
"511","H2VA04052",2016,"C00365692",203218
"512","H2VA04102",2016,"C00615187",211183
"513","H2VA04102",2016,"C00511832",211158
"514","H2VA06115",2016,"C00257956",203220
"515","H2VA06115",2016,"C00551648",203221
"516","H2VA11164",2016,"C00507673",203228
"517","H2VI00082",2016,"C00528182",203229
"518","H2WA06129",2016,"C00514893",203235
"519","H2WA10048",2016,"C00604017",210586
"520","H2WA10048",2016,"C00565184",203238
"521","H2WI02124",2016,"C00502179",203241
"522","H2WY00133",2016,"C00532721",203246
"523","H4AL01123",2016,"C00545673",203250
"524","H4AL01123",2016,"C00567511",203251
"525","H4AL03061",2016,"C00569699",203256
"526","H4AL06098",2016,"C00551374",203259
"527","H4AR02141",2016,"C00551275",203264
"528","H4AR02141",2016,"C00580696",209589
"529","H4AR04048",2016,"C00548180",203269
"530","H4AS00036",2016,"C00393041",203270
"531","H4AS00069",2016,"C00625780",212231
"532","H4AZ01038",2016,"C00555987",203273
"533","H4AZ01038",2016,"C00495630",203272
"534","H4AZ01145",2016,"C00549204",203276
"535","H4AZ01145",2016,"C00572057",209372
"536","H4AZ04024",2016,"C00367110",203282
"537","H4AZ06045",2016,"C00558262",203287
"538","H4AZ06045",2016,"C00565473",203288
"539","H4AZ06045",2016,"C00540617",203286
"540","H4AZ06045",2016,"C00489971",203285
"541","H4AZ06045",2016,"C00440727",203284
"542","H4AZ07035",2016,"C00556696",203289
"543","H4AZ07043",2016,"C00558627",203290
"544","H4AZ07118",2016,"C00610261",210883
"545","H4CA02098",2016,"C00543553",203297
"546","H4CA04110",2016,"C00559849",203301
"547","H4CA10075",2016,"C00543843",203308
"548","H4CA10075",2016,"C00560292",210119
"549","H4CA11081",2016,"C00398644",203309
"550","H4CA12055",2016,"C00503185",203312
"551","H4CA12089",2016,"C00608661",210751
"552","H4CA16049",2016,"C00289603",203318
"553","H4CA17021",2016,"C00290429",203321
"554","H4CA18094",2016,"C00559666",203323
"555","H4CA18094",2016,"C00605196",210590
"556","H4CA20082",2016,"C00391029",203325
"557","H4CA20082",2016,"C00404350",209072
"558","H4CA23011",2016,"C00167585",203330
"559","H4CA24142",2016,"C00624825",212170
"560","H4CA24142",2016,"C00572560",209115
"561","H4CA24183",2016,"C00603787",210582
"562","H4CA25107",2016,"C00550194",203336
"563","H4CA25123",2016,"C00554014",203338
"564","H4CA25123",2016,"C00630319",212417
"565","H4CA26139",2016,"C00583120",209740
"566","H4CA30107",2016,"C00558965",203347
"567","H4CA30123",2016,"C00581058",209622
"568","H4CA31071",2016,"C00557884",203350
"569","H4CA33119",2016,"C00561852",203355
"570","H4CA33119",2016,"C00556506",203354
"571","H4CA35031",2016,"C00557652",203364
"572","H4CA42060",2016,"C00543942",203371
"573","H4CA42086",2016,"C00546580",203373
"574","H4CA44157",2016,"C00620724",212016
"575","H4CA44157",2016,"C00562041",203376
"576","H4CA45089",2016,"C00608299",210726
"577","H4CA45089",2016,"C00547109",203377
"578","H4CA45097",2016,"C00610501",210865
"579","H4CA45097",2016,"C00567677",203380
"580","H4CA45097",2016,"C00564674",203379
"581","H4CA45097",2016,"C00546853",203378
"582","H4CA47069",2016,"C00552604",203384
"583","H4CA52077",2016,"C00610576",210868
"584","H4CA52077",2016,"C00546861",203396
"585","H4CO03241",2016,"C00613745",211057
"586","H4CO04090",2016,"C00461368",203409
"587","H4CO04090",2016,"C00573378",209141
"588","H4CT04114",2016,"C00550087",203421
"589","H4FL01155",2016,"C00558569",203428
"590","H4FL01155",2016,"C00618645",211941
"591","H4FL02062",2016,"C00566273",203430
"592","H4FL02062",2016,"C00543249",203429
"593","H4FL08077",2016,"C00543173",203442
"594","H4FL08093",2016,"C00559674",203444
"595","H4FL08093",2016,"C00589564",210125
"596","H4FL11063",2016,"C00543009",209253
"597","H4FL11071",2016,"C00552448",203451
"598","H4FL13101",2016,"C00551572",209984
"599","H4FL13101",2016,"C00565028",203456
"600","H4FL13101",2016,"C00572131",209104
"601","H4FL13135",2016,"C00592881",210366
"602","H4FL14091",2016,"C00620211",211997
"603","H4FL17037",2016,"C00562421",209211
"604","H4FL17037",2016,"C00574236",209210
"605","H4FL18068",2016,"C00547281",203462
"606","H4FL19058",2016,"C00541359",203467
"607","H4FL19074",2016,"C00554972",203469
"608","H4FL19082",2016,"C00555763",203470
"609","H4FL20023",2016,"C00385773",203472
"610","H4FL20023",2016,"C00545582",203473
"611","H4FL20064",2016,"C00550848",203474
"612","H4FL22086",2016,"C00553388",203478
"613","H4FL22110",2016,"C00564948",203479
"614","H4FL26038",2016,"C00573477",209164
"615","H4FL26038",2016,"C00546846",203483
"616","H4FL26038",2016,"C00565374",203484
"617","H4FL26038",2016,"C00568287",203485
"618","H4GA01039",2016,"C00543967",203488
"619","H4GA02060",2016,"C00542480",203495
"620","H4GA06087",2016,"C00386755",203499
"621","H4GA06087",2016,"C00459529",203500
"622","H4GA08067",2016,"C00387126",203501
"623","H4GA08067",2016,"C00462457",203502
"624","H4GA09065",2016,"C00559815",203503
"625","H4GA11061",2016,"C00543892",203508
"626","H4GA11111",2016,"C00623454",212124
"627","H4GA12051",2016,"C00547158",203512
"628","H4GA12051",2016,"C00606970",210620
"629","H4GU00021",2016,"C00565705",203514
"630","H4HI01050",2016,"C00627893",212324
